apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Доступні нові {} версії для наступних додатків
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,"Помилка: Документ був змінений після того, як відкрив її"
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Робота
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} вийшов: {1}
DocType: Address,West Bengal,West Bengal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Неможливо встановити Призначити Проведеним якщо не проводиться
DocType: Transaction Log,Row Index,Індекс Ряди
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Відфільтровано по &quot;{0}&quot;
DocType: Salutation,Administrator,Адміністратор
DocType: LDAP Group Mapping,LDAP Group,LDAP Group
DocType: Activity Log,Closed,Закрито
DocType: Blog Settings,Blog Title,Назва блогу
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Стандартні ролі не можуть бути відключені
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Тип чату
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Стовпці на карті
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Інформаційний бюлетень
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,Неможливо використовувати підзапит в порядку
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Параметри повинні бути дійсним DocType для поля {1} у рядку {2}
DocType: Web Form,Button Help,кнопка Допомога
DocType: Kanban Board Column,purple,фіолетовий
DocType: About Us Settings,Team Members,Члени команди
DocType: Assignment Rule,System Manager,Менеджер системи
DocType: Custom DocPerm,Permissions,Дозволи
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Слабо Webhooks для внутрішньої інтеграції
DocType: Dropbox Settings,Allow Dropbox Access,Дозволити доступ Dropbox
DocType: Print Format,Raw Commands,Сирі команди
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Відновлення
DocType: Auto Repeat,Auto Repeat,Авто Повторіть
DocType: Auto Email Report,To Date Field,Поле дати
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",SQL умови. Приклад: статус = &quot;Відкрити&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Отримати Ваш всесвітньо визнаний аватар з Gravatar.com
DocType: Workflow State,plus-sign,знак плюс
apps/frappe/frappe/__init__.py,App {0} is not installed,Не встановлений App {0}
DocType: Data Migration Plan,Mappings,Зображень
DocType: Notification Recipient,Notification Recipient,Одержувач сповіщення
DocType: Workflow State,Refresh,Оновити
DocType: Event,Public,Громадської
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Порожньо
DocType: System Settings,Enable Two Factor Auth,Увімкнути двофакторний аут
DocType: Post,Liked By,Вподобане
DocType: DocField,Print Hide If No Value,Друк Приховати Якщо немає значення
DocType: Kanban Board Column,yellow,жовтий
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Опубліковано Поле повинно бути дійсним ім&#39;я_поля
DocType: Block Module,Block Module,Блок Модуль
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,нове значення
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,"DocType <b>{0},</b> наданий для поля <b>{1},</b> повинен мати принаймні одне поле Посилання"
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Додати стовпець
apps/frappe/frappe/www/contact.html,Your email address,Ваша електронна адреса
DocType: Desktop Icon,Module,Модуль
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,{0} записів із {1} успішно оновлено.
DocType: Notification,Send Alert On,Відправити попередження на
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Налаштувати Label, Друк приховувати, за замовчуванням і т.д."
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Розпакування файлів ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} оцінив вашу роботу на {1} з {2} балами
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,"Будь ласка, переконайтеся, що Довідкові документи зв&#39;язку не є циркулярними."
DocType: Assignment Rule,Assign Condition,Призначте умову
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Завантажте свої дані
DocType: Dashboard Chart,Value Based On,Значення на основі
DocType: List View Setting,Disable Sidebar Stats,Вимкнути статистику бічної панелі
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Створити новий формат
