apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Uued {} järgmised rakendused on saadaval
DocType: Address,West Bengal,West Bengal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Ei saa määrata Määra Esitada kui mitte esitatav
DocType: Transaction Log,Row Index,Rowindeks
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Filtreeritud &quot;{0}&quot;
DocType: Salutation,Administrator,Administraator
DocType: LDAP Group Mapping,LDAP Group,LDAP Grupp
DocType: Activity Log,Closed,Suletud
DocType: Blog Settings,Blog Title,Blogi pealkiri
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Standard rolle ei saa välja lülitada
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Vestluse tüüp
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Kaardiveerud
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Infobülletään
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,Ei saa kasutada sub-päringu järjekorras
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: valikud peavad olema kehtiv {0} välja {1} kehtiv DocType
DocType: Web Form,Button Help,Button Abi
DocType: Kanban Board Column,purple,purpurne
DocType: About Us Settings,Team Members,Team liikmed
DocType: Assignment Rule,System Manager,Süsteemihaldur
DocType: Custom DocPerm,Permissions,Permissions
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Sisemise integreerumisega seotud lihtsad Webhooks
DocType: Dropbox Settings,Allow Dropbox Access,Laske Dropbox Access
DocType: Print Format,Raw Commands,Toores käsud
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Taastama
DocType: Auto Repeat,Auto Repeat,Automaatne kordamine
DocType: Auto Email Report,To Date Field,Kuupäeva väljale
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",SQL tingimused. Näide: status = &quot;Open&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Võta oma ülemaailmselt tunnustatud avatari Gravatar.com
DocType: Workflow State,plus-sign,plussmärk
apps/frappe/frappe/__init__.py,App {0} is not installed,App {0} ei ole paigaldatud
DocType: Data Migration Plan,Mappings,Näidised
DocType: Notification Recipient,Notification Recipient,Teate saaja
DocType: Workflow State,Refresh,Värskenda
DocType: Event,Public,Avalik
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Midagi näidata
DocType: System Settings,Enable Two Factor Auth,Luba kaks tegurit
DocType: Post,Liked By,Meeldis
DocType: DocField,Print Hide If No Value,Prindi Peida Kui väärtust
DocType: Kanban Board Column,yellow,kollane
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Kas Avaldatud Field peab olema kehtiv fieldname
DocType: Block Module,Block Module,Block Module
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,New Value
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,Välja <b>{1}</b> jaoks ette nähtud DocType <b>{0}</b> peab sisaldama vähemalt ühte Lingi välja
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Lisa veerg
apps/frappe/frappe/www/contact.html,Your email address,Sinu e-maili aadress
DocType: Desktop Icon,Module,Moodul
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,{0} kirje edukalt värskendatud {1} -st.
DocType: Notification,Send Alert On,Saada Alert On
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Kohanda Label, Print Peida Vaikimisi jms"
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Failide lahtipakkimine ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} hindas teie tööd {1} {2} punktiga
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,"Veenduge, et tugiteenuste dokumendid ei oleks üksteisega ühendatud."
DocType: Assignment Rule,Assign Condition,Määra tingimus
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Laadige oma andmed alla
DocType: Dashboard Chart,Value Based On,Väärtus põhineb
DocType: List View Setting,Disable Sidebar Stats,Keela külgriba statistika
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Loo uus formaat
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Ämber ei saa luua: {0}. Muutke see unikaalse nime juurde.
DocType: Webhook,Request URL,Taotlege URL-i
DocType: Customize Form,Is Table,Kas tabelis
DocType: Email Account,Total number of emails to sync in initial sync process ,Koguarv kirju sünkroonida esmase sünkroniseerimise
DocType: Website Settings,Set Banner from Image,Määra bänner Image
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},Uus konto on loodud sinu jaoks {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Juhised Emailitud
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Sisestage e-posti aadress (id)
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Valige vähemalt 2 toimingut
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Skaneeri vöötkood
DocType: Email Flag Queue,Email Flag Queue,E-Flag järjekorda
DocType: Access Log,Columns / Fields,Veerud / väljad
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Trükiformaatide styleshetid
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,Ei suuda tuvastada avatud {0}. Proovi midagi muud.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,Teie andmed on esitatud
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,"Kasutaja {0} ei saa kustutada,"
DocType: System Settings,Currency Precision,Valuuta Precision
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,Teine tehing takistab seda. Palun proovige uuesti mõne sekundiga.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Tühjendage filtrid
DocType: Test Runner,App,App
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Manuseid ei saa uue dokumendiga õigesti seostada
DocType: Chat Message Attachment,Attachment,Attachment
DocType: Auto Repeat,Yearly,Iga-aastane
DocType: Communication,Message ID,sõnum ID
DocType: Property Setter,Field Name,Field Name
DocType: Assignment Rule,Assign To Users,Määra kasutajatele
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,või
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,Mooduli nimetus ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Jätkama
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Google&#39;i integratsioon on keelatud.
DocType: Custom Field,Fieldname,Fieldname
DocType: Workflow State,certificate,tunnistus
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Kontrollimine ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Esimesed andmed veerus peab olema tühi.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Näita kõik versioonid
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Vaata kommentaari
DocType: Workflow State,Print,Trükk
DocType: Energy Point Log,Review,Ülevaade
DocType: User,Restrict IP,Keelatud IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,armatuurlaud
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,Ei saa saata meile sel ajal
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google&#39;i kalender - sündmust {0} ei saanud Google&#39;i kalendris värskendada, veakood {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Otsi või anna käsk
DocType: Activity Log,Timeline Name,Timeline Nimi
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Ainult ühte {0} saab seada primaarseks.
DocType: Email Account,e.g. smtp.gmail.com,nt smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Lisa uus reegel
DocType: Contact,Sales Master Manager,Müük Master Manager
DocType: User Permission,For Value,Väärtuse jaoks
DocType: Event,Google Calendar ID,Google&#39;i kalendri ID
apps/frappe/frappe/www/complete_signup.html,One Last Step,One Last Step
apps/frappe/frappe/config/settings.py,Import Data,Andmete importimine
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,Nimi Dokumendi liik (DocType) soovite selles valdkonnas siduda. nt Klienditeenindus
DocType: Role Profile,Roles Assigned,Määratud rolle
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Otsi Abi
DocType: Top Bar Item,Parent Label,Parent Label
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Teie päring on kätte saadud. Me vastame tagasi varsti. Kui teil on mis tahes lisateavet, vastake sellele mail."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,"Automaatset linkimist saab aktiveerida ainult siis, kui sissetulev on lubatud."
DocType: LDAP Settings,LDAP Middle Name Field,LDAP keskmise nime väli
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},{0} {1} importimine
DocType: GCalendar Account,Allow GCalendar Access,Luba GCalendar&#39;i juurdepääs
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} on kohustuslik väli
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Sisselogimisnumber on nõutav
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Kuu asetus:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Valige mitu loendielementi
DocType: Event,Repeat Till,Korda Till
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Uus
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Esmalt peate need looma:
DocType: Google Maps Settings,Google Maps Settings,Google Mapsi seaded
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Laadimine ...
DocType: DocField,Password,Salasõna
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,Teie süsteem on uuendatud. Palun värskenda pärast uuesti mõne hetke
DocType: Blogger,Will be used in url (usually first name).,Kas kasutada url (tavaliselt eesnimi).
DocType: Comment,Comment Email,Kommenteerimise e-post
DocType: Auto Email Report,Day of Week,Nädalapäev
DocType: Note,Expire Notification On,Aeguvad märguande
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,"Ctrl + Enter, et lisada kommentaar"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Set as Default Theme,Määra vaiketeemaks
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload in Progress. Please try again in a few moments.,Faili üleslaadimine on käimas. Proovige mõne hetke pärast uuesti.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Edit Heading,Edit Rubriik
DocType: File,File URL,Faili URL
DocType: Version,Table HTML,Tabel HTML
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,Lisa Abonentide
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,Tulevased sündmused Täna
DocType: Google Calendar,Push to Google Calendar,Pöörake Google&#39;i kalendrisse
DocType: Notification Recipient,Email By Document Field,Email dokumendi Field
DocType: Domain Settings,Domain Settings,domeeni seaded
apps/frappe/frappe/email/receive.py,Cannot connect: {0},Ei saa ühendust: {0}
apps/frappe/frappe/utils/password_strength.py,A word by itself is easy to guess.,Sõna ise on lihtne ära arvata.
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Auto assignment failed: {0},Automaatne määramine ebaõnnestus: {0}
apps/frappe/frappe/templates/includes/search_box.html,Search...,Otsing...
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,Please select Company,Palun valige Company
apps/frappe/frappe/utils/nestedset.py,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Ühendamine on võimalik ainult vahel Group-to-Group või lehttipuga-to-lehttipuga
apps/frappe/frappe/utils/file_manager.py,Added {0},Lisatud {0}
apps/frappe/frappe/templates/includes/search_template.html,No matching records. Search something new,Ühtegi sobivat arvestust. Otsi midagi uut
DocType: Chat Profile,Away,Ära
DocType: Currency,Fraction Units,Murd Units
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} from {1} to {2},{0} lähtekohast {1} kuni {2}
apps/frappe/frappe/public/js/frappe/ui/toolbar/user_progress_dialog.js,Mark as Done,Märgi valmis
DocType: Chat Message,Type,Tüüp
DocType: Google Settings,OAuth Client ID,OAuthi kliendi ID
DocType: Auto Repeat,Subject,Subjekt
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Back to Desk,Tagasi töölauale
DocType: Web Form,Amount Based On Field,Põhinev summa Field
apps/frappe/frappe/core/doctype/docshare/docshare.py,User is mandatory for Share,Kasutaja on kohustuslik Share
DocType: DocField,Hidden,Peidetud
DocType: Web Form,Allow Incomplete Forms,Laske Puudulik vormid
apps/frappe/frappe/utils/print_format.py,PDF generation failed,PDF-faili loomine ebaõnnestus
apps/frappe/frappe/model/base_document.py,{0} must be set first,{0} tuleb seada esimese
apps/frappe/frappe/utils/password_strength.py,"Use a few words, avoid common phrases.","Kasutage mõned sõnad, vältida ühise laused."
