apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نئی {} مندرجہ ذیل ایپس کے لئے ریلیز دستیاب ہیں
DocType: User,"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".",ڈیفالٹ قدر شعبوں (چابیاں) اور اقدار درج کریں. آپ کو ایک فیلڈ کے لئے ایک سے زیادہ اقدار کو شامل تو، سب سے پہلے ایک اٹھایا جائے گا. ان ڈیفالٹس بھی &quot;میچ&quot; کی اجازت قوانین کو قائم کرنے استعمال کیا جاتا ہے. کھیتوں کی فہرست دیکھنے کے لئے، &quot;اپنی مرضی کے مطابق فارم&quot; کے پاس جاؤ.
DocType: Auto Repeat,Message,پیغام
DocType: Communication,Rating,درجہ بندی
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table",میدان میں ایک ٹیبل میں ایک کالم ہے، میدان کی چوڑائی پرنٹ
DocType: Dropbox Settings,Dropbox Access Key,ڈراپ باکس رسائی کلید
apps/frappe/frappe/desk/form/utils.py,Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,غلط فیلڈ نام <b>{0}</b> اپنی مرضی کے اسکرپٹ کی add_fetch ترتیب میں
apps/frappe/frappe/contacts/doctype/contact/contact.py,Select Google Contacts to which contact should be synced.,گوگل رابطوں کا انتخاب کریں جس سے رابطہ ہم آہنگ ہونا چاہئے۔
DocType: Web Page,Main Section (HTML),مین سیکشن (ایچ ٹی ایم ایل)
DocType: Workflow State,headphones,ہیڈ فون
apps/frappe/frappe/email/doctype/email_account/email_account.py,Password is required or select Awaiting Password,پاس ورڈ مطلوب یا انتظارہے پاس ورڈ منتخب کیا جاتا ہے
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,مثال کے طور پر replies@yourcomany.com. تمام جوابات یہ ان باکس میں آ جائے گا.
DocType: Slack Webhook URL,Slack Webhook URL,Slack Webhook URL
DocType: Data Migration Run,Current Mapping,موجودہ نقشہ سازی
apps/frappe/frappe/templates/includes/login/login.js,Valid email and name required,درست ای میل اور نام کی ضرورت
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Make all attachments private,تمام منسلکات کو نجی بنائیں۔
DocType: User,Send Notifications for documents followed by me,میرے بعد دستاویزات کے لئے اطلاعات بھیجیں۔
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add User Permissions,صارف کی اجازت شامل کریں۔
DocType: Session Default Settings,Session Default Settings,سیشن ڈیفالٹ کی ترتیبات۔
DocType: Address,Current,موجودہ
DocType: Address,Current,موجودہ
apps/frappe/frappe/config/core.py,Groups of DocTypes,DocTypes کے گروپ
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,آپ کا پاس ورڈ دوبارہ ترتیب دیں
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,ہفتے کے آخر میں دکھائیں
DocType: Workflow State,remove-circle,دور دائرے
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,میری پروفائل
DocType: Help Article,Beginner,شروع
DocType: Contact,Is Primary Contact,پرائمری سے رابطہ کریں
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,جاوا سکرپٹ کو صفحے کے سر کے حصے سے ملحق کرنا.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,شامل / اپ ڈیٹ کریں۔
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,ڈرافٹ دستاویزات کو پرنٹ کرنے کے لئے کی اجازت نہیں
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,ڈیفالٹس پر ری سیٹ کر دیں
DocType: Workflow,Transition Rules,منتقلی کے قواعد
apps/frappe/frappe/core/doctype/report/report.js,Example:,مثال:
DocType: Workflow,Defines workflow states and rules for a document.,ایک دستاویز کے لئے کام کے فلو کو امریکہ اور اس کے قوانین کی وضاحت کرتا ہے.
DocType: Workflow State,Filter,فلٹر
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},مزید معلومات کے لئے غلطی لاگ کو چیک کریں: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},FIELDNAME {0} کی طرح خصوصی حروف نہیں کر سکتے ہیں {1}
apps/frappe/frappe/model/workflow.py,Applying: {0},درخواست: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,اندرونی سرور کی خرابی
apps/frappe/frappe/config/settings.py,Update many values at one time.,ایک وقت میں بہت اقدار کو اپ ڈیٹ کریں.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,خرابی: تم نے اسے کھولی ہے کے بعد دستاویز پر نظر ثانی کر دیا گیا ہے
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,نوکری۔
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} لاگ آؤٹ: {1}
DocType: Address,West Bengal,مغربی بنگال
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: مقرر Submittable اگر نہیں جمع کرائیں مقرر نہیں کر سکتے ہیں
DocType: Transaction Log,Row Index,قطار انڈیکس
DocType: Social Login Key,Facebook,فیس بک
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",کی طرف سے فلٹر &quot;{0}&quot;
DocType: Salutation,Administrator,ایڈمنسٹریٹر
DocType: LDAP Group Mapping,LDAP Group,ایل ڈی اے پی گروپ۔
DocType: Activity Log,Closed,بند
DocType: Blog Settings,Blog Title,بلاگ کے عنوان
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,سٹینڈرڈ کے کردار غیر فعال نہیں کیا جا سکتا
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,چیٹ کی قسم
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,نقشہ کالم
DocType: Address,Mizoram,میزورم
DocType: Newsletter,Newsletter,نیوز لیٹر
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,کی طرف سے آرڈر میں ذیلی استفسار کا استعمال نہیں کر سکتے ہیں
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: قطار {2} میں فیلڈ {1} کے لئے اختیارات کا ایک درست دستاویز ٹائپ ہونا ضروری ہے
DocType: Web Form,Button Help,کے بٹن کی مدد
DocType: Kanban Board Column,purple,جامنی رنگ
DocType: About Us Settings,Team Members,ٹیم کے ارکان
DocType: Assignment Rule,System Manager,سسٹم مینیجر
DocType: Custom DocPerm,Permissions,اجازتیں
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,اندرونی انضمام کے لئے سلی بیک Webhooks
DocType: Dropbox Settings,Allow Dropbox Access,ڈراپ باکس رسائی کی اجازت دیں
DocType: Print Format,Raw Commands,را کمانڈز۔
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,بحال
DocType: Auto Repeat,Auto Repeat,آٹو دوبارہ دہرائیں
DocType: Auto Email Report,To Date Field,آج کا میدان۔
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",SQL ضوابط. مثال: حیثیت = &quot;کھولیں&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Gravatar.com سے آپ عالمی سطح پر تسلیم نمائندہ تصویر حاصل کریں
DocType: Workflow State,plus-sign,پلس نشانی
apps/frappe/frappe/__init__.py,App {0} is not installed,اپلی کیشن {0} نصب نہیں ہے
DocType: Data Migration Plan,Mappings,نقشہ جات
DocType: Notification Recipient,Notification Recipient,نوٹیفیکیشن وصول کنندہ
DocType: Workflow State,Refresh,تازہ کاری
DocType: Event,Public,پبلک
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,کچھ بھی نہیں ظاہر کرنے کے لئے
DocType: System Settings,Enable Two Factor Auth,دو فیکٹر مصنف کو فعال کریں
DocType: Post,Liked By,پسند
DocType: DocField,Print Hide If No Value,پرنٹ چھپائیں تو کوئی قیمت
DocType: Kanban Board Column,yellow,پیلے رنگ
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,میدان اشاعت ضروری ہے ایک درست FIELDNAME ہو
DocType: Block Module,Block Module,بلاک ماڈیول
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,نئے ویلیو
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,ایک کالم کا اضافہ کریں
apps/frappe/frappe/www/contact.html,Your email address,آپ کا ای میل ایڈریس
DocType: Desktop Icon,Module,ماڈیول
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,{1} میں سے {0} ریکارڈ کامیابی کے ساتھ اپ ڈیٹ ہوئے۔
DocType: Notification,Send Alert On,انتباہ بھیج
DocType: Customize Form,"Customize Label, Print Hide, Default etc.",لیبل، پرنٹ چھپائیں تخصیص، پہلے سے طے شدہ وغیرہ
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,فائلوں کو غیر زپ کیا جارہا ہے…
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,براہ کرم اس بات کو یقینی بنائیں کہ حوالہ مواصلات دستاویزات سرکلر سے منسلک نہیں ہیں.
DocType: Assignment Rule,Assign Condition,حالت تفویض کریں۔
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,اپنا ڈیٹا ڈاؤن لوڈ کریں۔
DocType: Dashboard Chart,Value Based On,قیمت پر مبنی
DocType: List View Setting,Disable Sidebar Stats,سائڈبار کے اعدادوشمار کو غیر فعال کریں
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,ایک نئی شکل بنائیں
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,بالٹی بنانے کے قابل نہیں: {0}. اسے مزید منفرد نام میں تبدیل کریں.
DocType: Webhook,Request URL,درخواست URL
DocType: Customize Form,Is Table,ٹیبل ہے
DocType: Email Account,Total number of emails to sync in initial sync process ,ای میلز کی کل تعداد ابتدائی مطابقت پذیری کے عمل میں مطابقت پذیر کرنے کے
DocType: Website Settings,Set Banner from Image,تصویر سے سیٹ بینر
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},ایک نیا اکاؤنٹ میں آپ کے لئے پیدا کیا گیا ہے {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,بذریعہ ای میل ہدایات
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,بذریعہ ای میل ہدایات
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),درج ای میل وصول کنندہ (ے)
DocType: Print Format,Verdana,وردان
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,کم از کم 2 اعمال منتخب کریں۔
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,بارکوڈ اسکین کریں۔
DocType: Email Flag Queue,Email Flag Queue,ای میل پرچم کی قطار
DocType: Access Log,Columns / Fields,کالم / فیلڈز
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,پرنٹ کی شکلوں کے لئے طرز شیٹ
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,کھلی شناخت نہیں کر سکتے {0}. کچھ اور کوشش.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,آپ کی معلومات جمع ہوگئی ہے
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,{0} خارج نہیں کیا جا سکتا
DocType: System Settings,Currency Precision,کرنسی پریسجن
DocType: System Settings,Currency Precision,کرنسی پریسجن
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,ایک ٹرانزیکشن یہ ایک بلاک کر رہا ہے. چند سیکنڈ میں دوبارہ کوشش کریں.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,فلٹرز صاف کریں۔
DocType: Test Runner,App,اپلی کیشن
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,منسلکہ نئے دستاویز سے صحیح طریقے سے منسلک نہیں کیا جا سکتا
DocType: Chat Message Attachment,Attachment,منسلکہ
DocType: Auto Repeat,Yearly,سالانہ
DocType: Communication,Message ID,پیغام ID
DocType: Property Setter,Field Name,میدان کا نام
DocType: Assignment Rule,Assign To Users,صارفین کو تفویض کریں۔
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,یا
