apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Quyidagi ilovalar uchun yangi {} versiyalar mavjud
DocType: Address,Current,Joriy
apps/frappe/frappe/config/core.py,Groups of DocTypes,DocTypes guruhlari
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,Parolni tiklash
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,Dam olish kunlari ko'rsatish
DocType: Workflow State,remove-circle,olib tashlash
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,Mening profilim
DocType: Help Article,Beginner,Boshlovchi
DocType: Contact,Is Primary Contact,Birlamchi aloqa
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,Sahifaning bosh qismiga qo'shiladigan Javascript.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,Qo'shish / Yangilash
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,Loyihaviy hujjatlarni chop etishga ruxsat berilmaydi
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,Standartlarga asl holatini tiklash
DocType: Workflow,Transition Rules,O'tish qoidalari
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,Oldindan ko‘rishda faqat birinchi {0} qator ko‘rsatilmoqda
apps/frappe/frappe/core/doctype/report/report.js,Example:,Misol:
DocType: Workflow,Defines workflow states and rules for a document.,Hujjat uchun ish oqimining qoidalarini va qoidalarini belgilaydi.
DocType: Workflow State,Filter,Filtrni tanlang
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},Qo'shimcha ma'lumot olish uchun Xato jurnalini tekshiring: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},{0} domen nomi {1} kabi maxsus belgilarga ega bo'lmasligi mumkin
apps/frappe/frappe/model/workflow.py,Applying: {0},Qo'llanilmoqda: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,Serverdagi ichki xatolik
apps/frappe/frappe/config/settings.py,Update many values at one time.,Bir vaqtning o'zida bir nechta qiymatlarni yangilang.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,Xato: Siz uni ochganingizdan so'ng hujjat o'zgartirildi
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Ish
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} tizimdan chiqdi: {1}
DocType: Address,West Bengal,G'arbiy Bengal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,"{0}: Submittable emas, agar Assign Assign ni o'rnatib bo'lmadi"
DocType: Transaction Log,Row Index,Row indeks
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",&quot;{0}&quot; tomonidan filtrlangan
DocType: Salutation,Administrator,Administrator
DocType: LDAP Group Mapping,LDAP Group,LDAP guruhi
DocType: Activity Log,Closed,Yopiq
DocType: Blog Settings,Blog Title,Blog sarlavhasi
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Standart rollarni o'chirib bo'lmaydi
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Chat turi
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Xaritadagi ustunlar
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Xabarnoma
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,Pastki so'rovlarni tartibda ishlatish mumkin emas
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Tanlovlar {2} qatoridagi {1} maydoni uchun to'g'ri DocType bo'lishi kerak.
DocType: Web Form,Button Help,Tugma yordami
DocType: Kanban Board Column,purple,binafsha rang
DocType: About Us Settings,Team Members,Jamoa a'zolari
DocType: Assignment Rule,System Manager,Tizim menejeri
DocType: Custom DocPerm,Permissions,Ruxsatnomalar
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Ichki integratsiya uchun Webhooks-ni tozalang
DocType: Dropbox Settings,Allow Dropbox Access,Dropboxga ruxsat berish
DocType: Print Format,Raw Commands,Xom buyruqlar
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Orqaga o'rnatish
DocType: Auto Repeat,Auto Repeat,Avto-takrorlash
DocType: Auto Email Report,To Date Field,Sana maydoniga
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",SQL shartlari. Misol: status = &quot;Ochish&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Gravatar.com dan butun dunyoga tanilgan avatarni oling
DocType: Workflow State,plus-sign,ortiqcha belgisi
apps/frappe/frappe/__init__.py,App {0} is not installed,Ilova {0} o'rnatilmagan
DocType: Data Migration Plan,Mappings,Taqqoslash
DocType: Notification Recipient,Notification Recipient,Xabarnoma qabul qiluvchisi
DocType: Workflow State,Refresh,Yangilash
DocType: Event,Public,Ommaviy
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Ko'rsatadigan hech narsa yo'q
DocType: System Settings,Enable Two Factor Auth,Ikkala omilni tasdiqlashni yoqish
DocType: Post,Liked By,Yoqdi
DocType: DocField,Print Hide If No Value,Qiymat bo'lmasa Berkitish bekitsin
DocType: Kanban Board Column,yellow,sariq rangda
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Chop etilgan joy tegishli maydon nomi bo'lishi kerak
DocType: Block Module,Block Module,Blokni blokirovkalash
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,Yangi qiymat
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,<b>{1}</b> maydoni uchun berilgan <b>{0}</b> DocType bitta bog'lanish maydonidan kamida bitta bo'lishi kerak
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Ustun qo'shing
apps/frappe/frappe/www/contact.html,Your email address,Sizning e-pochta manzilingiz
DocType: Desktop Icon,Module,Modul
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,{1} dan {0} yozuvi muvaffaqiyatli yangilandi.
DocType: Notification,Send Alert On,Ogohlantirish yoqilsin
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Yorliqni moslash, bosib chiqarishni yashirish, asl qiymati va h.k."
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Fayllar ochilmoqda ...
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,"Iltimos, ma'lumotnoma aloqa docs aylana bilan bog'liq emasligiga ishonch hosil qiling."
DocType: Assignment Rule,Assign Condition,Shartni tayinlang
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Ma'lumotlaringizni yuklab oling
DocType: Dashboard Chart,Value Based On,Asoslangan qiymat
DocType: List View Setting,Disable Sidebar Stats,Yon panel statistikasini o'chirish
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Yangi format yaratish
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Paqir yaratilmadi: {0}. Uni yanada noyob nomga o'zgartiring.
DocType: Webhook,Request URL,URL so'rash
DocType: Customize Form,Is Table,Jadval bormi?
DocType: Email Account,Total number of emails to sync in initial sync process ,Dastlabki sinxronlash jarayonida sinxronlanadigan elektron pochtalarning umumiy soni
DocType: Website Settings,Set Banner from Image,Rasmdan bannerni o'rnating
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},{0} da siz uchun yangi hisob yaratildi
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Ko'rsatmalar elektron pochta orqali yuborildi
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Elektron pochta manzilini kiriting
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Atleast 2 harakatini tanlang
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Shtrix-kodni skanerlash
DocType: Email Flag Queue,Email Flag Queue,E-pochtaning bayrog'i
DocType: Access Log,Columns / Fields,Ustunlar / maydonlar
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Bosib chiqarish formatlari uchun uslub sahifalar
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,{0} ochiqligini aniqlab bo'lmaydi. Boshqa bir narsani ko'ring.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,Sizning ma'lumotlaringiz yuborildi
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,{0} foydalanuvchisini o'chirib bo'lmaydi
DocType: System Settings,Currency Precision,Valyutalar aniqligi
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,"Yana bir bitim buni blokirovka qiladi. Iltimos, bir necha soniyadan so'ng qayta urinib ko'ring."
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Filtrlarni tozalang
DocType: Test Runner,App,Ilova
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Qo'shimchalar yangi hujjatga to'g'ri bog'langan bo'lishi mumkin emas
DocType: Chat Message Attachment,Attachment,Qo'shimcha
DocType: Auto Repeat,Yearly,Har yili
DocType: Communication,Message ID,Xabar identifikatori
DocType: Property Setter,Field Name,Joy nomi
DocType: Assignment Rule,Assign To Users,Foydalanuvchilarga tayinlang
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,yoki
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,modul nomi ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Davom etish
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Google Integration o'chirilgan.
DocType: Custom Field,Fieldname,Joy nom
DocType: Workflow State,certificate,sertifikat
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Tasdiqlanmoqda ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Birinchi ma'lumotlar ustuni bo'sh bo'lishi kerak.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Barcha versiyalarni ko'rsatish
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Sharhni ko'rish
DocType: Workflow State,Print,Chop etish
DocType: Energy Point Log,Review,Sharh
DocType: User,Restrict IP,IPni cheklash
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,Dashboard
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,Hozirgi vaqtda elektron pochta xabarlari yuborilmadi
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google Taqvimi - Google Taqvimda {0} hodisasini yangilab bo'lmadi, xato kodi {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Buyruqni tering yoki yozing
DocType: Activity Log,Timeline Name,Vaqt jadvalining nomi
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Faqat bitta {0} asosiy sifatida o'rnatilishi mumkin.
DocType: Email Account,e.g. smtp.gmail.com,"masalan, smtp.gmail.com"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Yangi qoidani qo'shing
DocType: Contact,Sales Master Manager,Sotuvlar bo'yicha menejer
DocType: User Permission,For Value,Qiymat uchun
DocType: Event,Google Calendar ID,Google Taqvim ID raqami
apps/frappe/frappe/www/complete_signup.html,One Last Step,So'nggi qadam
apps/frappe/frappe/config/settings.py,Import Data,Ma'lumotlarni import qilish
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Ushbu maydonning bog'lanishini xohlagan hujjatning nomi (DocType). Masalan, mijoz"
DocType: Role Profile,Roles Assigned,Tayin qilingan rollar
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Qidiruv yordami
DocType: Top Bar Item,Parent Label,Ota-ona yorlig'i
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","So'rovingiz qabul qilindi. Biz qisqa vaqt ichida javob qaytaramiz. Qo'shimcha ma'lumotingiz bo'lsa, iltimos, ushbu pochta manziliga javob bering."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,Avtomatik ulanishni faqat kiruvchi kirish yoqilgan bo'lsa yoqish mumkin.
DocType: LDAP Settings,LDAP Middle Name Field,LDAP-familiya maydoni
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},{1} dan {0} ni import qilish
DocType: GCalendar Account,Allow GCalendar Access,GCalendarga ruxsat berish
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} - majburiy maydon
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Kirish tokenlari talab qilinadi
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Oylik reyting:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Bir nechta ro'yxat elementlarini tanlang
DocType: Event,Repeat Till,Till-i takrorlang
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Yangi
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Avval bularni yaratishingiz kerak:
DocType: Google Maps Settings,Google Maps Settings,Google Xaritalar sozlamalari
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Yuklanmoqda ...
DocType: DocField,Password,Parol
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,"Tizimingiz yangilandi. Iltimos, bir necha daqiqadan keyin yana yangilang"
DocType: Blogger,Will be used in url (usually first name).,Urla (odatda birinchi ism) da ishlatiladi.
DocType: Comment,Comment Email,Elektron pochta sharhlari
DocType: Auto Email Report,Day of Week,Haftaning kuni
DocType: Note,Expire Notification On,Bildirishni yoqing
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,Fikr qo'shish uchun Ctrl + Enter ni bosing
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Set as Default Theme,Odatiy mavzu sifatida o‘rnatish
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload in Progress. Please try again in a few moments.,"Fayl yuklanmoqda. Iltimos, birozdan keyin qayta urinib ko'ring."
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Edit Heading,Sarlavhani tahrirlash
DocType: File,File URL,URL manzili
DocType: Version,Table HTML,Jadval HTML
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,Abonentlarni qo'shish
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,Bugungi tadbirlar
DocType: Google Calendar,Push to Google Calendar,Google Taqvim-ga bosing
DocType: Notification Recipient,Email By Document Field,Hujjat sohasiga elektron pochta
DocType: Domain Settings,Domain Settings,Domen sozlamalari
apps/frappe/frappe/email/receive.py,Cannot connect: {0},Ulanmayapti: {0}
apps/frappe/frappe/utils/password_strength.py,A word by itself is easy to guess.,O'z so'zini o'zi taxmin qilish oson.
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Auto assignment failed: {0},Avtomatik tayinlash amalga oshmadi: {0}
apps/frappe/frappe/templates/includes/search_box.html,Search...,Qidirmoq...
