apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Sunt disponibile noi versiuni {} pentru următoarele aplicații
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},"Nume câmp {0} nu poate avea caractere speciale, cum ar fi {1}"
apps/frappe/frappe/model/workflow.py,Applying: {0},Se aplică: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,eroare interna a serverului
apps/frappe/frappe/config/settings.py,Update many values at one time.,Actualizati multe valori la un moment dat.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,Eroare: Documentul a fost modificat după ce ați deschis
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Loc de munca
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} logged out: {1}
DocType: Address,West Bengal,Bengalul de Vest
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Nu se poate seta Alocați Introducere dacă nu există posibilitate de introducere
DocType: Transaction Log,Row Index,Indicele rândului
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Filtrate prin &quot;{0}&quot;
DocType: Salutation,Administrator,Administrator
DocType: LDAP Group Mapping,LDAP Group,Grupul LDAP
DocType: Activity Log,Closed,Închis
DocType: Blog Settings,Blog Title,Titlu blog
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Rolurile standard nu pot fi dezactivate
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Tip de chat
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Coloane de hartă
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Newsletter
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,Nu se pot utiliza sub-interogare în scopul de
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Opțiunile trebuie să fie un DocType valabil pentru câmpul {1} din rândul {2}
DocType: Web Form,Button Help,butonul Ajutor
DocType: Kanban Board Column,purple,Violet
DocType: About Us Settings,Team Members,Membrii echipei
DocType: Assignment Rule,System Manager,System Manager
DocType: Custom DocPerm,Permissions,Permisiuni
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Slack Webhooks pentru integrarea interna
DocType: Dropbox Settings,Allow Dropbox Access,Permiteţi accesul Dropbox
DocType: Print Format,Raw Commands,Comenzi brute
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Restabilire
DocType: Auto Repeat,Auto Repeat,Auto Repetare
DocType: Auto Email Report,To Date Field,Pentru câmpul de date
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",Condiții SQL. Exemplu: Starea = &quot;Deschide&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Ia-ti un avatar recunoscut la nivel global de la Gravatar.com
DocType: Workflow State,plus-sign,plus-sign
apps/frappe/frappe/__init__.py,App {0} is not installed,Aplicatia {0} nu este instalata
DocType: Data Migration Plan,Mappings,mapări
DocType: Notification Recipient,Notification Recipient,Destinatar de notificare
DocType: Workflow State,Refresh,Actualizare
DocType: Event,Public,Public
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Nimic de arătat
DocType: System Settings,Enable Two Factor Auth,Activați Authentication Two Factor
DocType: Post,Liked By,Placut de
DocType: DocField,Print Hide If No Value,Print Ascunde Dacă nici o valoare
DocType: Kanban Board Column,yellow,galben
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Este publicat de câmp trebuie să fie un numele_campului valid
DocType: Block Module,Block Module,Modul de blocare
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,Valoare nouă
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,DocType <b>{0}</b> furnizat pentru câmpul <b>{1}</b> trebuie să aibă cel puțin un câmp Link
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Adăugați o coloană
apps/frappe/frappe/www/contact.html,Your email address,Adresa dvs. de e-mail
DocType: Desktop Icon,Module,Modul
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,Actualizate cu succes {0} înregistrări din {1}.
DocType: Notification,Send Alert On,Trimite Alert On
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Personaliza Label, Print Hide, Default, etc"
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Decuplarea fișierelor ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} a apreciat munca pe {1} cu {2} puncte
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,Asigurați-vă că Documentele de comunicare de referință nu sunt legate circular.
DocType: Assignment Rule,Assign Condition,Atribuirea condiției
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Descărcați-vă datele
DocType: Dashboard Chart,Value Based On,Valoarea bazată pe
DocType: List View Setting,Disable Sidebar Stats,Dezactivați statisticile bara laterală
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Creați un nou format
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Nu am putut crea o găleată: {0}. Schimbați-l la un nume mai unic.
DocType: Webhook,Request URL,Solicitați URL-ul
DocType: Customize Form,Is Table,este Tabelul
DocType: Email Account,Total number of emails to sync in initial sync process ,Numărul total de email-uri pentru sincronizarea în procesul de sincronizare inițială
DocType: Website Settings,Set Banner from Image,Setați Banner din imagine
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},Un cont nou a fost creat pentru tine la {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Instrucțiuni trimise prin e-mail
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Instrucțiuni trimise prin e-mail
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Introduceți adresa de email Recipient (s)
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Selectați cel puțin 2 acțiuni
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Scanează codul de bare
DocType: Email Flag Queue,Email Flag Queue,E-mail Flag Coadă
DocType: Access Log,Columns / Fields,Coloane / Câmpuri
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Stiluri pentru formate de tipărire
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,Nu se poate identifica deschis {0}. Încercați altceva.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,Informațiile dvs. au fost depuse
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,Utilizatorul {0} nu poate fi ștearsă
DocType: System Settings,Currency Precision,Precizia monedei
DocType: System Settings,Currency Precision,Precizia monedei
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,O altă tranzactie blochează tranzacţia curentă. Vă rugăm să încercați din nou în câteva secunde.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Șterge filtrele
DocType: Test Runner,App,Aplicaţie
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Atasamentele nu au putut fi corelate corect cu noul document
DocType: Chat Message Attachment,Attachment,Atașament
DocType: Auto Repeat,Yearly,Anual
DocType: Communication,Message ID,ID-ul mesajului
DocType: Property Setter,Field Name,Nume câmp
DocType: Assignment Rule,Assign To Users,Alocare utilizatorilor
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,sau
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,nume de modul ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Continua
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Integrarea Google este dezactivată.
DocType: Custom Field,Fieldname,Nume câmp
DocType: Workflow State,certificate,certificat
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Se verifică ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Coloană în prima date trebuie să fie gol.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Afișați toate versiunile
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Vezi comentariu
DocType: Workflow State,Print,imprimare
DocType: Energy Point Log,Review,Revizuire
DocType: User,Restrict IP,Restricționeaza IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,Tablou de Bord
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,Nu s-au putut trimite email-uri în acest moment
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google Calendar - Nu s-a putut actualiza Evenimentul {0} în Google Calendar, codul de eroare {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Căutare sau tastați o comandă
DocType: Activity Log,Timeline Name,Nume cronologie
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Doar unul {0} poate fi setat ca principal.
DocType: Email Account,e.g. smtp.gmail.com,"de exemplu, smtp.gmail.com"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Adăuga o regulă nouă
DocType: Contact,Sales Master Manager,Vânzări Maestru de Management
DocType: User Permission,For Value,Pentru valoare
DocType: Event,Google Calendar ID,Codul Google Calendar
apps/frappe/frappe/www/complete_signup.html,One Last Step,Unul ultim pas
apps/frappe/frappe/config/settings.py,Import Data,Importați date
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,Denumirea tipului de document (DocType) pe care doriți acest domeniu să fie legate de. de exemplu Clientul
DocType: Role Profile,Roles Assigned,Rolurile atribuite
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Ajutor căutare
DocType: Top Bar Item,Parent Label,Părinte Label
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Întrebarea dvs. a fost primit. Va vom raspunde din nou în scurt timp. Dacă aveți orice informații suplimentare, vă rugăm să răspundeți la acest e-mail."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,Legarea automată poate fi activată numai dacă este activată Intrarea.
DocType: LDAP Settings,LDAP Middle Name Field,Câmpul Nume mediu LDAP
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},Importarea {0} din {1}
DocType: GCalendar Account,Allow GCalendar Access,Permiteți accesul GCalendar
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} este un câmp obligatoriu
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Este necesar un jeton de conectare
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Rang lunar:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Selectați mai multe articole din listă
DocType: Event,Repeat Till,Repetați Până la
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Nou
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Mai întâi trebuie să le creați:
DocType: Google Maps Settings,Google Maps Settings,Setările Google Maps
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Se încarcă...
DocType: DocField,Password,Parolă
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,Sistemul dvs. este în curs de actualizare. Vă rugăm să actualizați din nou după câteva momente
DocType: Blogger,Will be used in url (usually first name).,"Va fi utilizat în URL-ul (de obicei, primul nume)."
DocType: Comment,Comment Email,Comentariu e-mail
DocType: Auto Email Report,Day of Week,Zi a Săptămânii
DocType: Note,Expire Notification On,Notificare Pornit expir?
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,Ctrl + Enter pentru a adăuga comentarii
