apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Neue {} Versionen für die folgenden Apps sind verfügbar
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,Das Drucken von Entwürfen ist nicht erlaubt.
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,Auf Standardeinstellungen zurücksetzen
DocType: Workflow,Transition Rules,Übergangsbestimmungen
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,Es werden nur die ersten {0} Zeilen in der Vorschau angezeigt
apps/frappe/frappe/core/doctype/report/report.js,Example:,Beispiel:
DocType: Workflow,Defines workflow states and rules for a document.,Definiert Workflow-Zustände und Regeln für ein Dokument.
DocType: Workflow State,Filter,Filter
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},Überprüfen Sie das Fehlerprotokoll auf weitere Informationen: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},Feldname {0} kann nicht Sonderzeichen wie {1} beinhalten
apps/frappe/frappe/model/workflow.py,Applying: {0},Bewerbung: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,interner Serverfehler
apps/frappe/frappe/config/settings.py,Update many values at one time.,Aktualisieren Sie viele Werte auf einmal.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,"Fehler: Dokument wurde geändert, nachdem es geöffnet wurde"
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Job
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} abgemeldet: {1}
DocType: Address,West Bengal,West Bengal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,"{0}: Kann nicht als ""als übertragen markieren"" eingestellt werden, wenn nicht übertragbar"
DocType: Transaction Log,Row Index,Zeilenindex
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""","Gefiltert nach ""{0}"""
DocType: Salutation,Administrator,Administrator
DocType: LDAP Group Mapping,LDAP Group,LDAP-Gruppe
DocType: Activity Log,Closed,Geschlossen
DocType: Blog Settings,Blog Title,Blog-Name
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Standardrollen können nicht deaktiviert werden
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Chat-Typ
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Spalten zuordnen
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Newsletter
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,"Kann in ""sortieren nach"" keine Unterabfrage verwenden."
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Optionen müssen ein gültiger DocType für Feld {1} in Zeile {2} sein
DocType: Web Form,Button Help,Hilfetaste
DocType: Kanban Board Column,purple,lila
DocType: About Us Settings,Team Members,Teammitglieder
DocType: Assignment Rule,System Manager,System-Manager
DocType: Custom DocPerm,Permissions,Berechtigungen
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Slack Webhooks für die interne Integration
DocType: Dropbox Settings,Allow Dropbox Access,Dropbox-Zugang zulassen
DocType: Print Format,Raw Commands,Raw-Befehle
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Wiederherstellen
DocType: Auto Repeat,Auto Repeat,Automatische Wiederholung
DocType: Auto Email Report,To Date Field,Bis Datumsfeld
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",SQL Bedingungen. Beispiel: status = &quot;Öffnen&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Allgemein wiedererkennbaren Avatar von Gravatar.com abrufen
DocType: Workflow State,plus-sign,Pluszeichen
apps/frappe/frappe/__init__.py,App {0} is not installed,App {0} ist nicht installiert
DocType: Data Migration Plan,Mappings,Zuordnungen
DocType: Notification Recipient,Notification Recipient,Benachrichtigungsempfänger
DocType: Workflow State,Refresh,Aktualisieren
DocType: Event,Public,Öffentlich
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Nichts anzuzeigen
DocType: System Settings,Enable Two Factor Auth,Aktivieren Sie zwei Faktor Auth
DocType: Post,Liked By,Geliked durch
DocType: DocField,Print Hide If No Value,Druck verbergen wenn ohne Wert
DocType: Kanban Board Column,yellow,gelb
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Ist Veröffentlicht Feld muss eine gültige Feldname sein
DocType: Block Module,Block Module,Block-Modul
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,Neuer Wert
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,Der für das Feld <b>{1} angegebene</b> DocType <b>{0}</b> muss mindestens ein Link-Feld enthalten
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Spalte einfügen
apps/frappe/frappe/www/contact.html,Your email address,Ihre E-Mail-Adresse
DocType: Desktop Icon,Module,Modul
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,{0} Datensätze von {1} wurden erfolgreich aktualisiert.
DocType: Notification,Send Alert On,Alarm senden bei
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Bezeichnung anpassen, Druck verbergen, Standard usw."
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Dateien werden entpackt ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} hat Ihre Arbeit an {1} mit {2} Punkten gewürdigt
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,"Bitte stellen Sie sicher, dass die Referenzkommunikationsdokumente nicht zirkulär verknüpft sind."
DocType: Assignment Rule,Assign Condition,Bedingung zuweisen
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Laden Sie Ihre Daten herunter
DocType: Dashboard Chart,Value Based On,Wert basierend auf
DocType: List View Setting,Disable Sidebar Stats,Deaktivieren Sie Sidebar Stats
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Neues Format erstellen
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Bucket kann nicht erstellt werden: {0}. Bitte vergeben Sie einen global eindeutigen Namen.
DocType: Webhook,Request URL,URL anfordern
DocType: Customize Form,Is Table,ist eine Tabelle
DocType: Email Account,Total number of emails to sync in initial sync process ,Gesamtzahl der E-Mails im ersten Synchronisierung Prozess zu synchronisieren
DocType: Website Settings,Set Banner from Image,Banner aus Bild einrichten
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},Ein neues Konto wurde für Sie erstellt auf {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Anleitung per E-Mail gesendet
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Geben Sie den/die E-Mail-Empfänger an
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Wählen Sie mindestens 2 Aktionen aus
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Barcode scannen
DocType: Email Flag Queue,Email Flag Queue,E-Mail-Flag-Warteschlange
DocType: Access Log,Columns / Fields,Spalten / Felder
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Stylesheets für Druckformate
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,Kann öffne {0} nicht identifizieren. Versuchen Sie etwas anderes.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,Ihre Information wurde eingereicht
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,Benutzer {0} kann nicht gelöscht werden
DocType: System Settings,Currency Precision,Währungsgenauigkeit
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,Eine andere Transaktion blockiert die aktuelle. Bitte versuchen Sie es in ein paar Sekunden noch einmal.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Filter löschen
DocType: Test Runner,App,App
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Die Anhänge konnten nicht korrekt mit dem neuen Dokument verknüpft werden
DocType: Chat Message Attachment,Attachment,Anhang
DocType: Auto Repeat,Yearly,Jährlich
DocType: Communication,Message ID,Message-ID
DocType: Property Setter,Field Name,Feldname
DocType: Assignment Rule,Assign To Users,Benutzern zuweisen
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,oder
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,Modulname ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Fortsetzen
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Google Integration ist deaktiviert.
DocType: Custom Field,Fieldname,Feldname
DocType: Workflow State,certificate,Zertifikat
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Überprüfen ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Erste Datenspalte muss leer sein.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Alle Versionen
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Kommentar anzeigen
DocType: Workflow State,Print,Drucken
DocType: Energy Point Log,Review,Rezension
DocType: User,Restrict IP,IP beschränken
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,Instrumententafel
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,E-Mails können zur Zeit nicht versendet werden
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google Kalender - Ereignis {0} in Google Kalender konnte nicht aktualisiert werden, Fehlercode {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Suchen oder Befehl eingeben
DocType: Activity Log,Timeline Name,Timeline-Name
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Es kann nur eine {0} als primäre festgelegt werden.
DocType: Email Account,e.g. smtp.gmail.com,z. B. smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Neue Regel hinzufügen
DocType: Contact,Sales Master Manager,Hauptvertriebsleiter
DocType: User Permission,For Value,Für Wert
DocType: Event,Google Calendar ID,Google Kalender-ID
apps/frappe/frappe/www/complete_signup.html,One Last Step,Ein letzter Schritt
apps/frappe/frappe/config/settings.py,Import Data,Daten importieren
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Name des Dokumenttyps (DocType) mit dem dieses Feld verknüpft sein soll, z. B. Kunde"
DocType: Role Profile,Roles Assigned,Zugewiesene Rollen
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Hilfe suchen
DocType: Top Bar Item,Parent Label,Übergeordnete Bezeichnung
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Ihre Anfrage ist eingegangen. Wir werden in Kürze antworten. Wenn Sie zusätzliche Informationen haben, antworten Sie bitte auf diese E-Mail."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,"Die automatische Verknüpfung kann nur aktiviert werden, wenn Eingehend aktiviert ist."
DocType: LDAP Settings,LDAP Middle Name Field,LDAP Middle Name-Feld
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},{0} von {1} wird importiert
DocType: GCalendar Account,Allow GCalendar Access,Erlaube GCalendar-Zugriff
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} ist ein Pflichtfeld
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Login-Token erforderlich
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Monatsrang:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Wählen Sie mehrere Listenelemente aus
DocType: Event,Repeat Till,Wiederholen bis
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Neu
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Sie müssen diese zuerst erstellen:
DocType: Google Maps Settings,Google Maps Settings,Google Maps-Einstellungen
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Laden ...
DocType: DocField,Password,Passwort
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,Ihr System wird gerade aktualisiert. Bitte laden Sie diese Seite in einigen Minuten neu
DocType: Blogger,Will be used in url (usually first name).,Wird in URL verwendet (in der Regel Vorname).
DocType: Comment,Comment Email,Kommentar E-Mail
DocType: Auto Email Report,Day of Week,Tag der Woche
DocType: Note,Expire Notification On,Ablaufen Mitteilung On
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,"""Strg + Enter"" um Kommentar hinzuzufügen"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Set as Default Theme,Als Standarddesign festlegen
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload in Progress. Please try again in a few moments.,Datei hochladen. Versuche es noch einmal in ein paar Momenten.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Edit Heading,Kopf bearbeiten
DocType: File,File URL,Datei-URL
DocType: Version,Table HTML,HTML-Tabelle
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,Abonnenten hinzufügen
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,Bevorstehenden Veranstaltungen für heute
