apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,පහත සඳහන් යෙදුම් සඳහා නව {} නිකුත් කිරීම් තිබේ
DocType: DocShare,Internal record of document shares,ලියවිල්ල කොටස් අභ්යන්තර වාර්තාව
DocType: Energy Point Settings,Review Levels,මට්ටම් සමාලෝචනය කරන්න
DocType: Workflow State,Comment,පරිකථනය
DocType: Data Migration Plan,Postprocess Method,පසුකාලීන ක්රමය
apps/frappe/frappe/public/js/frappe/ui/capture.js,Take Photo,ඡායාරූප ගන්න
DocType: Assignment Rule,Round Robin,රවුන්ඩ් රොබින්
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"You can change Submitted documents by cancelling them and then, amending them.","ඔබ ඔවුන් සංශෝධනය, ඔවුන් පසුව අවලංගු කර විසින් ඉදිරිපත් ලේඛන වෙනස් කළ හැක."
DocType: Data Import,Update records,යාවත්කාලීන වාර්තා
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Invalid module path,වලංගු නොවන මොඩියුලය
DocType: DocField,Display,ප්රදර්ශනය
DocType: Email Group,Total Subscribers,මුළු පැකේජය
apps/frappe/frappe/templates/emails/energy_points_summary.html,Top {0},ඉහළට {0}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Row Number,පේළි අංකය
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If a Role does not have access at Level 0, then higher levels are meaningless.","භූමිකාවක් 0 පෙළ ප්රවේශ නොමැති නම්, එවිට ඉහල මට්ටමක අර්ථ වේ."
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Save As,සුරකින්න ලෙස
DocType: Comment,Seen,දැක
apps/frappe/frappe/public/js/frappe/form/layout.js,Show more details,වැඩි විස්තර පෙන්වන්න
DocType: System Settings,Run scheduled jobs only if checked,නියමිත රැකියා ක්රියාත්මක පරීක්ෂා නම් පමණක්
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Will only be shown if section headings are enabled,"කොටස, ශීර්ෂ සක්රීය කරන්නේ නම් පමණි පෙන්වනු ලැබේ"
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Archive,සංරක්ෂිත
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload,ගොනුව උඩුගත
DocType: User,"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","පෙරනිමි අගය ක්ෂේත්ර (යතුරු) සහ වටිනාකම් ඇතුලත් කරන්න. ඔබ ක්ෂේත්රයේ වෙනුවෙන් සාරධර්ම එකතු නම්, පළමු එක තෝරා ඇත. මෙම ප්රකෘතියන් ද &quot;තරගය&quot; අවසර නීති සකස් කිරීම සඳහා භාවිතා වේ. ක්ෂේත්ර ලැයිස්තුව බලන්න, &quot;Customize ආකෘතිය&quot; වෙත යන්න."
DocType: Auto Repeat,Message,පණිවුඩය
DocType: Communication,Rating,ශ්රේණිගත
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table",", මුද්රණය ක්ෂේත්රයේ මේසයක් තීරුවක් නම් කෙතේ පළල"
DocType: Dropbox Settings,Dropbox Access Key,නාමාවලි එකක් ප්රවේශ යතුර
apps/frappe/frappe/desk/form/utils.py,Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,වැරදි ක්ෂේත්ර නාමයේ <b>{0}</b> අභිමත ස්ක්රිප්ට් එකේ add_fetch මානකරනය
apps/frappe/frappe/contacts/doctype/contact/contact.py,Select Google Contacts to which contact should be synced.,සම්බන්ධතා සමමුහුර්ත කළ යුතු Google සම්බන්ධතා තෝරන්න.
DocType: Web Page,Main Section (HTML),ප්‍රධාන අංශය (HTML)
DocType: Workflow State,headphones,සියළු කරුණූ හෙළිදරවි
apps/frappe/frappe/email/doctype/email_account/email_account.py,Password is required or select Awaiting Password,රහස් පදය රහස් පදය අපේක්ෂාවෙන් අවශ්ය හෝ තෝරා ඇත
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,උදා: replies@yourcomany.com. සියලු පිළිතුරු මෙම එන පෙට්ටිය වෙත පැමිණ ඇත.
DocType: Slack Webhook URL,Slack Webhook URL,Slack වෙබ්ක්රමය URL
DocType: Data Migration Run,Current Mapping,වත්මන් සිතියම්කරණය
apps/frappe/frappe/templates/includes/login/login.js,Valid email and name required,වලංගු ඊ-නම අවශ්ය
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Make all attachments private,සියලුම ඇමුණුම් පුද්ගලික කරන්න
DocType: User,Send Notifications for documents followed by me,මා අනුගමනය කරන ලියකියවිලි සඳහා දැනුම් දීම් යවන්න
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add User Permissions,පරිශීලක අවසර එක් කරන්න
DocType: Session Default Settings,Session Default Settings,සැසි පෙරනිමි සැකසුම්
DocType: Address,Current,දැනට
DocType: Address,Current,දැනට
apps/frappe/frappe/config/core.py,Groups of DocTypes,DocTypes කණ්ඩායම්
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,ඔබේ මුරපදය නැවත සකසන්න
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,සති අන්ත පෙන්වන්න
DocType: Workflow State,remove-circle,ඉවත්-රවුම
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,මගේ පැතිකඩ
DocType: Help Article,Beginner,ආධුනිකයා
DocType: Contact,Is Primary Contact,ප්රාථමික ස්පර්ශය යනු
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,පිටුවේ හිස කොටස වෙත එකතු කිරීමට කරුණාකර Javascript.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,එකතු කරන්න / යාවත්කාලීන කරන්න
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,ලේඛන සකසමින් මුද්රණය කිරීමට අවසර නැත
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,පෙරනිමි යළි පිහිටුවන්න
DocType: Workflow,Transition Rules,සංක්රමණය රීති
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,පෙරදසුනේ පළමු {0} පේළි පමණක් පෙන්වයි
apps/frappe/frappe/core/doctype/report/report.js,Example:,උදාහරණයක්:
DocType: Workflow,Defines workflow states and rules for a document.,ලියවිල්ලක් සඳහා කාර්ය ප්රවාහ රාජ්යයන් හා නීති සහ කොන්දේසි සකසයි.
DocType: Workflow State,Filter,පෙරහන
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},වැඩි විස්තර සඳහා දෝෂ ලොගය පරීක්ෂා කරන්න: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},Fieldname {0} {1} විශේෂ අක්ෂර ගත නොහැකි
apps/frappe/frappe/model/workflow.py,Applying: {0},අයදුම් කිරීම: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,අභ්යන්තර සේවාදායක දෝෂය
apps/frappe/frappe/config/settings.py,Update many values at one time.,එක් අවස්ථාවක බොහෝ වටිනාකම් යාවත්කාලීන කරන්න.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,දෝෂය: ලේඛන ඔබ එය විවෘත කළ පසු විකරණය කොට තිබේ
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,රැකියා
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} වරනය: {1}
DocType: Address,West Bengal,බටහිර බෙංගාල
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Submittable නොවේ නම් අනුයුක්ත ඉදිරිපත් සිටුවම් කල නොහැක
DocType: Transaction Log,Row Index,පේළි දර්ශකය
DocType: Social Login Key,Facebook,ෆේස්බුක්
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",&quot;{0}&quot; පෙරීම
DocType: Salutation,Administrator,පරිපාලක
DocType: LDAP Group Mapping,LDAP Group,LDAP සමූහය
DocType: Activity Log,Closed,වසා
DocType: Blog Settings,Blog Title,බ්ලොග් හිමිකම්
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,සම්මත චරිත අක්රිය කල නොහැකි
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,චැට් වර්ගය
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,සිතියම් තීරු
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,පුවත් ලිපියක්
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,විසින් නම් උප විමසුම භාවිතා කළ නොහැකි
DocType: Web Form,Button Help,බොත්තම සහාය
DocType: Kanban Board Column,purple,"පාට, දම් පාට"
DocType: About Us Settings,Team Members,කණ්ඩායම් සාමාජිකයින්
DocType: Assignment Rule,System Manager,පද්ධතිය කළමනාකරු
