apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Đã có bản phát hành {} mới cho các ứng dụng sau
apps/frappe/frappe/config/core.py,Groups of DocTypes,Nhóm doctypes
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,Đặt lại mật khẩu của bạn
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,Hiển thị các ngày cuối tuần
DocType: Workflow State,remove-circle,loại bỏ vòng tròn
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,Thông tin của tôi
DocType: Help Article,Beginner,Người bắt đầu
DocType: Contact,Is Primary Contact,Là Liên hệ Chính
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,Javascript để nối thêm vào phần đầu của trang.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,Thêm / Cập nhật
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,Không được phép in dự thảo văn bản
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,Đặt lại mặc định
DocType: Workflow,Transition Rules,Quy định chuyển tiếp
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,Chỉ hiển thị các hàng {0} đầu tiên trong bản xem trước
apps/frappe/frappe/core/doctype/report/report.js,Example:,Ví dụ:
DocType: Workflow,Defines workflow states and rules for a document.,Xác định trạng thái công việc và các quy tắc cho một tài liệu.
DocType: Workflow State,Filter,bộ lọc
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},Kiểm tra Nhật ký lỗi để biết thêm thông tin: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},Fieldname {0} không có các ký tự đặc biệt như {1}
apps/frappe/frappe/model/workflow.py,Applying: {0},Áp dụng: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,Lỗi máy chủ nội bộ
apps/frappe/frappe/config/settings.py,Update many values at one time.,Cập nhật nhiều giá trị cùng một lúc.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,Lỗi: tài liệu đã được sửa đổi sau khi bạn đã mở nó
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Việc làm
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} đăng xuất khỏi: {1}
DocType: Address,West Bengal,Phía tây Bengal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,"{0}: Không thể thiết lập ""Duyệt chỉ định"" nếu không thể duyệt"
DocType: Transaction Log,Row Index,Chỉ mục Hàng
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Lọc bởi &quot;{0}&quot;
DocType: Salutation,Administrator,Quản trị viên
DocType: LDAP Group Mapping,LDAP Group,Nhóm LDAP
DocType: Activity Log,Closed,Đã đóng
DocType: Blog Settings,Blog Title,Nhan đề blog
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Các vai trò tiêu chuẩn không thể bị vô hiệu hóa
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Loại Trò chuyện
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Cột bản đồ
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Đăng ký nhận bản tin
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,Không thể sử dụng phụ truy vấn theo thứ tự bằng
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Tùy chọn phải là Loại tài liệu hợp lệ cho trường {1} trong hàng {2}
DocType: Web Form,Button Help,nút Trợ giúp
DocType: Kanban Board Column,purple,màu tím
DocType: About Us Settings,Team Members,Thành viên nhóm
DocType: Assignment Rule,System Manager,Hệ thống quản lý
DocType: Custom DocPerm,Permissions,Quyền
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Slack Webhooks cho tích hợp nội bộ
DocType: Dropbox Settings,Allow Dropbox Access,Cho phép truy cập Dropbox
DocType: Print Format,Raw Commands,Lệnh thô
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,khôi phục
DocType: Auto Repeat,Auto Repeat,Tự động lặp lại
DocType: Auto Email Report,To Date Field,Đến trường ngày
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""","Điều kiện SQL. Ví dụ: trạng thái = ""Mở"""
DocType: User,Get your globally recognized avatar from Gravatar.com,Nhận avatar nhận diện trên toàn cầu của bạn từ Gravatar.com
DocType: Workflow State,plus-sign,dấu cộng
apps/frappe/frappe/__init__.py,App {0} is not installed,{0} ứng dụng không được cài đặt
DocType: Data Migration Plan,Mappings,Ánh xạ
DocType: Notification Recipient,Notification Recipient,Người nhận thông báo
DocType: Workflow State,Refresh,Làm mới
DocType: Event,Public,Công bố
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Không có gì để hiển thị
DocType: System Settings,Enable Two Factor Auth,Kích hoạt tính năng xác thực hai yếu tố
DocType: Post,Liked By,đã thích bởi
DocType: DocField,Print Hide If No Value,In Hide Nếu Không Value
DocType: Kanban Board Column,yellow,màu vàng
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Trường được công khai phải là một tên trường hợp lệ
DocType: Block Module,Block Module,Khối mô đun
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,Giá trị mới
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,DocType <b>{0}</b> được cung cấp cho trường <b>{1}</b> phải có ít nhất một trường Liên kết
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Thêm một cột
apps/frappe/frappe/www/contact.html,Your email address,Địa chỉ email của bạn
DocType: Desktop Icon,Module,Mô-đun
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,Đã cập nhật thành công các bản ghi {0} trong số {1}.
DocType: Notification,Send Alert On,Gửi báo Mở
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Tùy chỉnh Label, In Ẩn, Default, vv"
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Giải nén tập tin ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} đánh giá cao công việc của bạn trên {1} với {2} điểm
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,Vui lòng đảm bảo Tài liệu liên lạc tham chiếu không được liên kết theo vòng tròn.
DocType: Assignment Rule,Assign Condition,Chỉ định điều kiện
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Tải xuống dữ liệu của bạn
DocType: Dashboard Chart,Value Based On,Giá trị dựa trên
DocType: List View Setting,Disable Sidebar Stats,Vô hiệu hóa thống kê Sidebar
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Tạo một định dạng mới
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Không thể tạo nhóm: {0}. Thay đổi nó thành một cái tên độc đáo hơn.
DocType: Webhook,Request URL,Yêu cầu URL
DocType: Customize Form,Is Table,là Bảng
DocType: Email Account,Total number of emails to sync in initial sync process ,Tổng số lượng email để đồng bộ trong quá trình đồng bộ ban đầu
DocType: Website Settings,Set Banner from Image,Đặt Banner từ hình ảnh
DocType: Email Account,SparkPost,Trang web SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},Một tài khoản mới đã được tạo ra cho bạn tại {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Hướng dẫn Gửi email
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Nhập Email người nhận (s)
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Chọn ít nhất 2 hành động
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Quét mã vạch
DocType: Email Flag Queue,Email Flag Queue,Email Cờ Queue
DocType: Access Log,Columns / Fields,Cột / Lĩnh vực
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Stylesheets cho các định dạng In
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,Không thể định danh mở {0}. Hãy thử cách khác
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,Thông tin của bạn đã được gửi
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,Người sử dụng {0} không thể bị xóa
DocType: System Settings,Currency Precision,Tiền tệ chính xác
DocType: System Settings,Currency Precision,Tiền tệ chính xác
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,Giao dịch khác là chặn này. Vui lòng thử lại trong vài giây.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Xóa bộ lọc
DocType: Test Runner,App,App
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Các tệp đính kèm không thể được liên kết chính xác với tài liệu mới
DocType: Chat Message Attachment,Attachment,Đính kèm
DocType: Auto Repeat,Yearly,Hàng năm
DocType: Communication,Message ID,tin ID
DocType: Property Setter,Field Name,Tên trường
DocType: Assignment Rule,Assign To Users,Chỉ định cho người dùng
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,hoặc
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,Tên mô-đun ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Tiếp tục
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Tích hợp Google bị vô hiệu hóa.
DocType: Custom Field,Fieldname,Fieldname
DocType: Workflow State,certificate,Giấy chứng nhận
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Xác minh ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Cột dữ liệu đầu tiên phải được để trống.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Hiển thị tất cả các phiên bản
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Xem bình luận
DocType: Workflow State,Print,in
DocType: Energy Point Log,Review,Ôn tập
DocType: User,Restrict IP,Hạn chế IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,bảng điều khiển
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,Không thể gửi email vào thời điểm này
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Lịch Google - Không thể cập nhật Sự kiện {0} trong Lịch Google, mã lỗi {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Tìm kiếm hoặc gõ lệnh
DocType: Activity Log,Timeline Name,tên dòng thời gian
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Chỉ một {0} có thể được đặt làm chính.
DocType: Email Account,e.g. smtp.gmail.com,ví dụ: smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Thêm một quy tắc mới
DocType: Contact,Sales Master Manager,QUản lý bản hàng gốc
DocType: User Permission,For Value,Đối với Giá trị
DocType: Event,Google Calendar ID,ID Lịch Google
apps/frappe/frappe/www/complete_signup.html,One Last Step,Một Bước cuối
apps/frappe/frappe/config/settings.py,Import Data,Nhập dữ liệu
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,Tên của các loại tài liệu (DocType) mà bạn muốn trường này được liên kết đến. ví dụ như khách hàng
DocType: Role Profile,Roles Assigned,Vai trò được chỉ định
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,tìm kiếm sự trợ giúp
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,tìm kiếm sự trợ giúp
DocType: Top Bar Item,Parent Label,Nhãn gốc
