apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Rilis {} baru untuk aplikasi berikut tersedia
apps/frappe/frappe/model/workflow.py,Applying: {0},Menerapkan: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,Kesalahan server dari dalam
apps/frappe/frappe/config/settings.py,Update many values at one time.,Memperbarui banyak nilai sekaligus.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,Kesalahan: Dokumen telah dimodifikasi setelah Anda membukanya
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Pekerjaan
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} log out: {1}
DocType: Address,West Bengal,Benggala Barat
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Tidak dapat mengatur Assign Submit jika tidak Submittable
DocType: Transaction Log,Row Index,Indeks Baris
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Disaring oleh &quot;{0}&quot;
DocType: Salutation,Administrator,Administrator
DocType: LDAP Group Mapping,LDAP Group,Grup LDAP
DocType: Activity Log,Closed,Tertutup
DocType: Blog Settings,Blog Title,Judul Blog
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,peran standar tidak dapat dinonaktifkan
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Jenis Chat
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Kolom Peta
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Laporan berkala
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,tidak bisa menggunakan sub-query dalam rangka oleh
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Opsi harus berupa DocType yang valid untuk bidang {1} di baris {2}
DocType: Web Form,Button Help,Tombol Bantuan
DocType: Kanban Board Column,purple,ungu
DocType: About Us Settings,Team Members,Anggota Tim
DocType: Assignment Rule,System Manager,System Manager
DocType: Custom DocPerm,Permissions,Otorisasi
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Slack Webhooks untuk integrasi internal
DocType: Dropbox Settings,Allow Dropbox Access,Izinkan Akses Dropbox
DocType: Print Format,Raw Commands,Perintah Mentah
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Mengembalikan
DocType: Auto Repeat,Auto Repeat,Ulangi Otomatis
DocType: Auto Email Report,To Date Field,Bidang Tanggal
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",Kondisi SQL. Contoh: status = &quot;Open&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Dapatkan avatar Anda diakui secara global dari Gravatar.com
DocType: Workflow State,plus-sign,tanda plus
apps/frappe/frappe/__init__.py,App {0} is not installed,App {0} tidak diinstal
DocType: Data Migration Plan,Mappings,Pemetaan
DocType: Notification Recipient,Notification Recipient,Penerima Pemberitahuan
DocType: Workflow State,Refresh,Segarkan
DocType: Event,Public,Publik
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Tidak ada yang menunjukkan
DocType: System Settings,Enable Two Factor Auth,Aktifkan Dua Faktor Auth
DocType: Post,Liked By,Dengan menyukai
DocType: DocField,Print Hide If No Value,Cetak Sembunyikan Jika ada Nilai
DocType: Kanban Board Column,yellow,kuning
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Apakah Diterbitkan lapangan harus fieldname valid
DocType: Block Module,Block Module,Blok Modul
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,Nilai baru
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,DocType <b>{0} yang</b> disediakan untuk bidang <b>{1}</b> harus memiliki minimal satu bidang Tautan
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Tambah kolom
apps/frappe/frappe/www/contact.html,Your email address,Alamat email Anda
DocType: Desktop Icon,Module,modul
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,Catatan {0} berhasil diperbarui dari {1}.
DocType: Notification,Send Alert On,Kirim Pemberitahuan Aktif
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Sesuaikan Label, Cetak Hide, Default dll"
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Membuka ritsleting file ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} menghargai karya Anda pada {1} dengan {2} poin
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,Harap pastikan Dokumen Komunikasi Referensi tidak terhubung secara sirkuler.
DocType: Assignment Rule,Assign Condition,Kondisi Penugasan
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Unduh Data Anda
DocType: Dashboard Chart,Value Based On,Nilai Berdasarkan
DocType: List View Setting,Disable Sidebar Stats,Nonaktifkan Status Bilah Samping
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Buat Format Baru
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Tidak dapat membuat keranjang: {0}. Ubahlah itu menjadi nama yang lebih unik.
DocType: Webhook,Request URL,Permintaan URL
DocType: Customize Form,Is Table,Apakah Tabel
DocType: Email Account,Total number of emails to sync in initial sync process ,Total jumlah email yang disinkronisasi dalam proses sinkronisasi awal
DocType: Website Settings,Set Banner from Image,Set Banner dari Image
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},Sebuah akun baru telah dibuat untuk Anda di {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Instruksi Diemailkan
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Masukkan Penerima Surel
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Pilih minimal 2 tindakan
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Pindai Kode Batang
DocType: Email Flag Queue,Email Flag Queue,Tanda Antrian Surel
DocType: Access Log,Columns / Fields,Kolom / Bidang
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Stylesheets untuk Format Cetak
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,tidak dapat mengidentifikasi terbuka {0}. Mencoba sesuatu yang lain.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,Informasi Anda telah dikirim
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,Pengguna {0} tidak dapat dihapus
DocType: System Settings,Currency Precision,Presisi mata uang
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,Transaksi lain yang menghalangi satu ini. Silakan coba lagi dalam beberapa detik.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Hapus filter
DocType: Test Runner,App,Aplikasi
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Lampiran tidak dapat dikaitkan dengan benar ke dokumen baru
DocType: Chat Message Attachment,Attachment,Lampiran
DocType: Auto Repeat,Yearly,Tahunan
DocType: Communication,Message ID,pesan ID
DocType: Property Setter,Field Name,Nama Field
DocType: Assignment Rule,Assign To Users,Tetapkan Untuk Pengguna
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,atau
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,nama modul ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Terus
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Integrasi Google dinonaktifkan.
DocType: Custom Field,Fieldname,Fieldname
DocType: Workflow State,certificate,sertifikat
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Memverifikasi ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Data kolom pertama harus kosong.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Tampilkan semua Versi
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Lihat Komentar
DocType: Workflow State,Print,mencetak
DocType: Energy Point Log,Review,Ulasan
DocType: User,Restrict IP,Membatasi IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,Dasbor
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,Tidak dapat mengirim email saat ini
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Kalender Google - Tidak dapat memperbarui Acara {0} di Kalender Google, kode kesalahan {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Cari atau ketik perintah
DocType: Activity Log,Timeline Name,Nama Timeline
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Hanya satu {0} yang dapat ditetapkan sebagai utama.
DocType: Email Account,e.g. smtp.gmail.com,misalnya smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Tambah Aturan Baru
DocType: Contact,Sales Master Manager,Master Manajer Penjualan
DocType: User Permission,For Value,Untuk nilai
DocType: Event,Google Calendar ID,ID Kalender Google
apps/frappe/frappe/www/complete_signup.html,One Last Step,Satu Langkah terakhir
apps/frappe/frappe/config/settings.py,Import Data,Impor Data
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,Nama Tipe Dokumen (DocType) Anda ingin bidang ini dapat dihubungkan dengan. misalnya Pelanggan
DocType: Role Profile,Roles Assigned,Peran Ditugaskan
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,mencari bantuan
DocType: Top Bar Item,Parent Label,Induk Label
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Permintaan Anda telah diterima. Kami akan segera menanggapi. Jika Anda memiliki informasi tambahan, silakan balas email ini."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,Tautan Otomatis hanya dapat diaktifkan jika Incoming diaktifkan.
DocType: LDAP Settings,LDAP Middle Name Field,Bidang Nama Tengah LDAP
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},Mengimpor {0} dari {1}
DocType: GCalendar Account,Allow GCalendar Access,Izinkan Akses GCalendar
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} adalah kolom wajib
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Token Login diperlukan
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Peringkat Bulanan:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Pilih beberapa item daftar
DocType: Event,Repeat Till,Ulangi Sampai
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Baru
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Anda harus membuatnya terlebih dahulu:
DocType: Google Maps Settings,Google Maps Settings,Pengaturan Google Maps
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Memuat...
DocType: DocField,Password,Kata sandi
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,Sistem Anda sedang diperbarui. Segarkan lagi setelah beberapa saat
DocType: Blogger,Will be used in url (usually first name).,Akan digunakan dalam url (biasanya nama depan).
DocType: Comment,Comment Email,Email Komentar
DocType: Auto Email Report,Day of Week,Hari dalam seminggu
DocType: Note,Expire Notification On,Berakhir Pemberitahuan On
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,Ctrl + Enter untuk menambahkan komentar
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Set as Default Theme,Tetapkan sebagai Tema Default
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload in Progress. Please try again in a few moments.,Unggahan file sedang berjalan. Silakan coba lagi dalam beberapa saat.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Edit Heading,Mengedit Heading
DocType: File,File URL,URL File
DocType: Version,Table HTML,tabel HTML
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,Tambahkan Pelanggan
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,Acara Mendatang untuk Hari Ini
DocType: Google Calendar,Push to Google Calendar,Dorong ke Kalender Google
DocType: Notification Recipient,Email By Document Field,Surel Dengan Isian Dokumen
DocType: Domain Settings,Domain Settings,Pengaturan Domain
apps/frappe/frappe/email/receive.py,Cannot connect: {0},Tidak dapat terhubung: {0}
apps/frappe/frappe/utils/password_strength.py,A word by itself is easy to guess.,Sebuah kata dengan sendirinya mudah ditebak.
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Auto assignment failed: {0},Tugas otomatis gagal: {0}
apps/frappe/frappe/templates/includes/search_box.html,Search...,Pencarian...
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,Please select Company,Silakan pilih Perusahaan
apps/frappe/frappe/utils/nestedset.py,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Penggabungan ini hanya mungkin antara kelompok-to-Grup atau Leaf Node-to-Leaf Node
apps/frappe/frappe/utils/file_manager.py,Added {0},Ditambahkan {0}
apps/frappe/frappe/templates/includes/search_template.html,No matching records. Search something new,Tidak ada catatan yang cocok. Cari sesuatu yang baru
DocType: Chat Profile,Away,Jauh
DocType: Currency,Fraction Units,Unit Fraksi
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} from {1} to {2},{0} dari {1} ke {2}
apps/frappe/frappe/public/js/frappe/ui/toolbar/user_progress_dialog.js,Mark as Done,Tandai Selesai
DocType: Chat Message,Type,Jenis
DocType: Google Settings,OAuth Client ID,ID Klien OAuth
DocType: Auto Repeat,Subject,Perihal
