apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,نوی {} رالیفونه د لاندې ایپسونو لپاره شتون لري
DocType: User,Send Notifications for documents followed by me,زما لخوا تعقیب شوي اسنادو لپاره خبرتیاوې واستوئ
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add User Permissions,د کارونکي اجازه لیکونه اضافه کړئ
DocType: Session Default Settings,Session Default Settings,د ناستې ډیفالټ امستنې
DocType: Address,Current,اوسني
DocType: Address,Current,اوسني
apps/frappe/frappe/config/core.py,Groups of DocTypes,د DocTypes ډلو
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,خپل پټنوم بیا وټاکئ
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,د اونۍ ښودل
DocType: Workflow State,remove-circle,لرې-کړۍ
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,زما پېژنيال
DocType: Help Article,Beginner,لومړنی
DocType: Contact,Is Primary Contact,ده لومړنۍ تماس
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,لوستلای شی تر څو د د پاڼې سر کړی پايملون.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,اضافه / اضافه کول
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,نه اسناد مسوده د چاپولو اجازه
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,ته افتراضیو Reset
DocType: Workflow,Transition Rules,د انتقال اصول
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,یوازې په لومړي مخ کې {0} قطارونه ښودل کیږي
apps/frappe/frappe/core/doctype/report/report.js,Example:,بیلګې په توګه:
DocType: Workflow,Defines workflow states and rules for a document.,يو سند لپاره ننګولې دولتونو او اصولو تعریفوي.
DocType: Workflow State,Filter,Filter
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},د نورو معلوماتو لپاره تېروتنه وګورئ: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},Fieldname {0} په شان د ځانګړو تورو نه لري {1}
apps/frappe/frappe/model/workflow.py,Applying: {0},غوښتنه کول: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,داخلي سرور تېروتنه
apps/frappe/frappe/config/settings.py,Update many values at one time.,په يو وخت کې ډېرو ارزښتونو د اوسمهالولو.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,تېروتنه: لاسوند بدل شوی دی وروسته تاسو پرانیستل دا
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,دنده
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} غونډال څخه: {1}
DocType: Address,West Bengal,لویدیځ بنګال
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: جوړ نشي دمکپاین سپارل که Submittable نه
DocType: Transaction Log,Row Index,د قطار لست
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",فلتر له خوا د &quot;{0}&quot;
DocType: Salutation,Administrator,Administrator
DocType: LDAP Group Mapping,LDAP Group,د LDAP ډله
DocType: Activity Log,Closed,تړل
DocType: Blog Settings,Blog Title,Blog عنوان
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,معياري رول نه نافعال شي کولای
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,د چیٹ ډول
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,د نقشې کالمونه
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,خبر پاڼه
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,آيا نه په خاطر له خوا د فرعي پکارواچوی
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: انتخابونه باید د قطار {2} ساحې لپاره د ساحې {1} لپاره معتبر ډاک ټایپ ولري
DocType: Web Form,Button Help,تڼی په مرسته
DocType: Kanban Board Column,purple,ارغواني
DocType: About Us Settings,Team Members,د ډلې غړي
DocType: Assignment Rule,System Manager,سيستم مدير
DocType: Custom DocPerm,Permissions,حلال
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,د داخلي انضباط لپاره سست ویب پاڼه
DocType: Dropbox Settings,Allow Dropbox Access,Dropbox د لاسرسي اجازه
DocType: Print Format,Raw Commands,خام کمانډونه
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,راوګرځوئاو
DocType: Auto Repeat,Auto Repeat,د اتوماتیک تکرار
DocType: Auto Email Report,To Date Field,تر نیټې پورې ساحې
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",SQL، حالت. بېلګه: د حالت = &quot;د پرانیستې&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,له Gravatar.com ستاسو په نړيواله کچه پېژندل معلومات ترلاسه کړئ
DocType: Workflow State,plus-sign,جمع نښه
apps/frappe/frappe/__init__.py,App {0} is not installed,ددفتروسایل {0} نه لګول
DocType: Data Migration Plan,Mappings,نقشه
DocType: Notification Recipient,Notification Recipient,د خبرتیا ترلاسه کونکي
DocType: Workflow State,Refresh,تاندول
DocType: Event,Public,د عامې
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,هیڅ شی تر څو وښيي
DocType: System Settings,Enable Two Factor Auth,دوه فکتور فعالول فعال کړئ
DocType: Post,Liked By,خوبيا هم By
DocType: DocField,Print Hide If No Value,چاپ پټول که هيڅ ارزښت
DocType: Kanban Board Column,yellow,ژیړ
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,خپور ساحوي باید یو قانوني fieldname وي
DocType: Block Module,Block Module,د بنديز ماډل
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,نوی ارزښت
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,د ډیک ټایپ <b>{0}</b> د ساحې لپاره چمتو شوی <b>{1}</b> باید لږترلږه باید د لینک ساحه ولري
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,په يوې ستنې ورزیات کړئ
apps/frappe/frappe/www/contact.html,Your email address,ستا بریښنالیک
DocType: Desktop Icon,Module,ماډل
DocType: Notification,Send Alert On,وليږئ خبرتیا د
DocType: Customize Form,"Customize Label, Print Hide, Default etc.",نښه، چاپ پټول دتنظيمولو، افتراضي نور
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,فایلونه خلاصول ...
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,مهرباني وکړئ ډاډه کړئ چې د ریفورم اړیکو ډاونلوډ سرغړونه ندي.
DocType: Assignment Rule,Assign Condition,شرط وضع کړئ
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,خپل ډاټا ډاونلوډ کړئ
DocType: Dashboard Chart,Value Based On,ارزښت پر بنسټ
DocType: List View Setting,Disable Sidebar Stats,د اړخ پټې سټیټونه غیر فعال کړئ
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,د يو نوي شکل جوړول
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,د بالټ جوړونې توان نلري: {0}. د یو بل ځانګړي نوم ته بدل کړئ.
DocType: Webhook,Request URL,غوښتنه URL
DocType: Customize Form,Is Table,ده جدول
DocType: Email Account,Total number of emails to sync in initial sync process ,د بریښنالیکونو شمیر لومړنۍ پرانیځئ په بهير کې د پرانیځئ
DocType: Website Settings,Set Banner from Image,څخه د انځور جوړ بينر
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},په يو نوی ګڼون تاسو لپاره د رامنځ ته شوي {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,لارښوونه په انګلیسي تورو
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,لارښوونه په انګلیسي تورو
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),وليکئ بريښناليک تسلیمونکی (s)
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,لږترلږه 2 عملونه غوره کړئ
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,بارکوډ سکین کړئ
DocType: Email Flag Queue,Email Flag Queue,برېښناليک پرچم د کتار
DocType: Access Log,Columns / Fields,کالمونه / ډګرونه
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,د چاپ شکلونو لپاره سټیلیلټونه
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,نه په ګوته کولای {0}. بل څه کوښښ وکړئ.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,ستاسو معلومات وسپارل شو
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,کارن {0} نه ړنګ شي
DocType: System Settings,Currency Precision,د اسعارو له Precision
DocType: System Settings,Currency Precision,د اسعارو له Precision
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,بل د راکړې ورکړې دغه یوه (ضامن). لطفا دا په یو څو ثانیو بیا کوښښ وکړه.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,فلټرونه پاک کړئ
DocType: Test Runner,App,ددفتروسایل
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,لاسوندونه په سمه توګه د نوي سند سره تړل کیدی نشي
DocType: Chat Message Attachment,Attachment,ضميمه
DocType: Auto Repeat,Yearly,کلنی
DocType: Communication,Message ID,پيغام ID
DocType: Property Setter,Field Name,ساحوي نوم
DocType: Assignment Rule,Assign To Users,کارونکو ته یې وسپارئ
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,او یا
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,موډول په نوم ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,ته دوام ورکړي
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,د ګوګل ادغام غیر فعال دی.
DocType: Custom Field,Fieldname,Fieldname
DocType: Workflow State,certificate,سند
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,د تثبیتولو لپاره ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,لومړی د معلوماتو کالم بايد خالي وي.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,ټولې نسخې وښایاست
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,نظر وګوره
DocType: Workflow State,Print,چاپ
DocType: Energy Point Log,Review,بیاکتنه
DocType: User,Restrict IP,د محدودولو IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,ډشبورډ
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,په دې وخت بریښنالیکونو ته واستوي توان نلري
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,پلټنه يا د يو کمانډ ټايپ
