apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Na voljo so nova izdaja {{} za naslednje programe
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},Fieldname {0} ne more imeti posebnih znakov kot {1}
apps/frappe/frappe/model/workflow.py,Applying: {0},Prijava: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,napaka notranjega strežnika
apps/frappe/frappe/config/settings.py,Update many values at one time.,Posodobite veliko vrednosti naenkrat.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,"Napaka: Dokument je bil spremenjen, po tem ko ste ga odprli"
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Job
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} odjavljeni: {1}
DocType: Address,West Bengal,West Bengal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Ne morem nastaviti če ni za vročanje
DocType: Transaction Log,Row Index,Indeks vrstice
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Filtrira &quot;{0}&quot;
DocType: Salutation,Administrator,Administrator
DocType: LDAP Group Mapping,LDAP Group,Skupina LDAP
DocType: Activity Log,Closed,Zaprto
DocType: Blog Settings,Blog Title,Blog Naslov
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Standardne vloge ni mogoče onemogočiti
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Tip klepeta
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Stolpci zemljevidov
DocType: Address,Mizoram,Mizoram
DocType: Newsletter,Newsletter,Glasilo
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,"ni mogoče uporabiti sub-poizvedbe, da bi ga"
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Možnosti morajo biti veljaven DocType za polje {1} v vrstici {2}
DocType: Web Form,Button Help,gumb Pomoč
DocType: Kanban Board Column,purple,vijolična
DocType: About Us Settings,Team Members,Člani ekipe
DocType: Assignment Rule,System Manager,System Manager
DocType: Custom DocPerm,Permissions,Dovoljenja
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Slack Webhooks za notranje povezovanje
DocType: Dropbox Settings,Allow Dropbox Access,Dovoli Dropbox dostop
DocType: Print Format,Raw Commands,Surovi ukazi
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Obnovitev
DocType: Auto Repeat,Auto Repeat,Samodejno ponavljanje
DocType: Auto Email Report,To Date Field,Do datumskega polja
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",SQL pogoji. Primer: status = &quot;Open&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,"Spravi svojo globalno priznane, avatar iz Gravatar.com"
DocType: Workflow State,plus-sign,plus-znak
apps/frappe/frappe/__init__.py,App {0} is not installed,App {0} ni nameščen
DocType: Data Migration Plan,Mappings,Mapping
DocType: Notification Recipient,Notification Recipient,Prejemnik obvestila
DocType: Workflow State,Refresh,Osveži
DocType: Event,Public,Javno
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Nič pokazati
DocType: System Settings,Enable Two Factor Auth,Omogoči dva faktorja Auth
DocType: Post,Liked By,Všeč
DocType: DocField,Print Hide If No Value,Natisni Skrij Če ne Vrednost
DocType: Kanban Board Column,yellow,rumena
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Je Objavljeno Polje mora biti veljaven fieldname
DocType: Block Module,Block Module,Block modul
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,Nova vrednost
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,DocType <b>{0}</b> za polje <b>{1}</b> mora imeti vsaj eno polje povezave
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Dodaj stolpec
apps/frappe/frappe/www/contact.html,Your email address,Vaš email naslov
DocType: Desktop Icon,Module,Modul
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,{0} posnetkov od {1} uspešno posodobljenih.
DocType: Notification,Send Alert On,Pošlji Alert on
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Prilagodite Label, Print Hide, Privzeti itd"
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Odstranjevanje datotek ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} je cenil vaše delo {1} z {2} točkami
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,"Poskrbite, da referenčni komunikacijski dokumenti niso krožno povezani."
DocType: Assignment Rule,Assign Condition,Dodeli stanje
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Prenesite svoje podatke
DocType: Dashboard Chart,Value Based On,Vrednost temelji na
DocType: List View Setting,Disable Sidebar Stats,Onemogoči statistiko stranske vrstice
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Ustvari novo obliko
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Stebla ni mogoče ustvariti: {0}. Spremenite ga na bolj unikatno ime.
DocType: Webhook,Request URL,Zahtevani URL
DocType: Customize Form,Is Table,je tabela
DocType: Email Account,Total number of emails to sync in initial sync process ,Skupno število e-poštnih sporočil za sinhronizacijo v začetnem procesu sinhronizacije
DocType: Website Settings,Set Banner from Image,Nastavite Banner od slike
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},Nov račun je bil ustvarjen za vas na {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,navodila po e-pošti
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,navodila po e-pošti
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Vnesite Email Prejemnik (i)
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Izberite najmanj 2 dejanja
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Skeniranje črtne kode
DocType: Email Flag Queue,Email Flag Queue,E-pošta Flag čakalne vrste
DocType: Access Log,Columns / Fields,Stolpci / polja
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Stylesheets za oblike tiskanja
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,ne morejo identificirati odprta {0}. Poskusi kaj drugega.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,je bil predložen Vaše informacije
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,Uporabnik {0} ni mogoče izbrisati
DocType: System Settings,Currency Precision,valuta Precision
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,"Druga transakcija blokira tole. Prosimo, poskusite znova v nekaj sekundah."
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Počistite filtre
DocType: Test Runner,App,App
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Priloge ni bilo mogoče pravilno povezati z novim dokumentom
DocType: Chat Message Attachment,Attachment,Attachment
DocType: Auto Repeat,Yearly,Letni
DocType: Communication,Message ID,sporočilo ID
DocType: Property Setter,Field Name,Ime polja
DocType: Assignment Rule,Assign To Users,Dodelite uporabnikom
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,ali
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,Ime modula ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Naprej
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Google Integracija je onemogočena
DocType: Custom Field,Fieldname,Fieldname
DocType: Workflow State,certificate,Potrdilo
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Preverjanje ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Prvi stolpec podatkov mora biti prazna.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Prikaži vse različice
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Prikaži komentar
DocType: Workflow State,Print,Natisni
DocType: Energy Point Log,Review,Pregled
DocType: User,Restrict IP,Omeji IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,Nadzorna plošča
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,"Ne morem poslati e-pošto, v tem času"
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google Koledar - Dogodka {0} v Google Koledarju ni bilo mogoče posodobiti, koda napake {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Iskanje ali vnesite ukaz
DocType: Activity Log,Timeline Name,Časovnica Ime
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Samo eno {0} lahko nastavite kot primarno.
DocType: Email Account,e.g. smtp.gmail.com,npr smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Dodaj novo pravilo
DocType: Contact,Sales Master Manager,Prodaja Master Manager
DocType: User Permission,For Value,Za vrednost
DocType: Event,Google Calendar ID,ID Google Koledarja
apps/frappe/frappe/www/complete_signup.html,One Last Step,One Last Step
apps/frappe/frappe/config/settings.py,Import Data,Uvoz podatkov
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Ime Tip dokumenta (DOCTYPE), ki ga želite na tem področju se povežejo s. npr Stranka"
DocType: Role Profile,Roles Assigned,Vloge Namenski
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Pomoč pri iskanju
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Pomoč pri iskanju
DocType: Top Bar Item,Parent Label,Parent Label
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Vaša poizvedba je bila prejeta. Odgovorili vam bomo spet kmalu. Če imate kakršne koli dodatne informacije, vas prosimo, da odgovorite na to sporočilo."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,"Samodejno povezovanje je mogoče aktivirati le, če je omogočen Dohod."
DocType: LDAP Settings,LDAP Middle Name Field,Polje z imenom srednjega imena LDAP
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},Uvoz {0} od {1}
DocType: GCalendar Account,Allow GCalendar Access,Dovoli dostop do GCalendarja
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} je obvezno polje
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Prijava žetona je obvezna
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Mesečna uvrstitev:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Izberite več elementov seznama
DocType: Event,Repeat Till,Ponovite Till
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Nov
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Najprej jih morate ustvariti:
DocType: Google Maps Settings,Google Maps Settings,Nastavitve za Google Zemljevide
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Nalaganje ...
DocType: DocField,Password,Geslo
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,Sistem se posodablja. Osvežite znova čez nekaj trenutkov
DocType: Blogger,Will be used in url (usually first name).,Bo uporabljena v URL (običajno prvo ime).
DocType: Comment,Comment Email,Komentar e-pošte
DocType: Auto Email Report,Day of Week,Dan v tednu
DocType: Note,Expire Notification On,Potečejo Obvestilo o
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,"Ctrl + Enter, da dodate komentar"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Set as Default Theme,Nastavi kot privzeto temo
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload in Progress. Please try again in a few moments.,Prenos datoteke poteka. Poskusite znova čez nekaj trenutkov.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Edit Heading,Uredi Postavka
DocType: File,File URL,Datoteka URL
DocType: Version,Table HTML,Tabela HTML
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,Dodaj naročnikov
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,Prihajajoči dogodki za danes
DocType: Google Calendar,Push to Google Calendar,Odprite Google Koledar
DocType: Notification Recipient,Email By Document Field,Email z dokumentom Field
DocType: Domain Settings,Domain Settings,Nastavitve domen
apps/frappe/frappe/email/receive.py,Cannot connect: {0},Ne more povezati: {0}
apps/frappe/frappe/utils/password_strength.py,A word by itself is easy to guess.,Besedo sama po sebi ni težko uganiti.
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Auto assignment failed: {0},Samodejna dodelitev ni uspela: {0}
apps/frappe/frappe/templates/includes/search_box.html,Search...,Iskanje...
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,Please select Company,"Prosimo, izberite Company"
apps/frappe/frappe/utils/nestedset.py,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Spajanje je mogoče le med Group-to-skupine ali Leaf Node-to-Leaf Node
apps/frappe/frappe/utils/file_manager.py,Added {0},Dodana {0}
apps/frappe/frappe/templates/includes/search_template.html,No matching records. Search something new,Ni ustreznih zapisov. Iskanje nekaj novega
