apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,खालील अॅप्ससाठी नवीन {} रिलीझ उपलब्ध आहेत
DocType: Communication,Rating,रेटिंग
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table",क्षेत्रात एका  टेबल मध्ये एक स्तंभ असेल  तर क्षेत्राची  रूंदी प्रिंट करा
DocType: Dropbox Settings,Dropbox Access Key,ड्रॉपबॉक्स प्रवेश की
apps/frappe/frappe/desk/form/utils.py,Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,कस्टम स्क्रिप्टच्या ऍड_फेट संरचनामध्ये चुकीचे फिल्डनाव <b>{0}</b>
apps/frappe/frappe/contacts/doctype/contact/contact.py,Select Google Contacts to which contact should be synced.,Google संपर्क निवडा ज्यात संपर्क संकालित केला जावा.
DocType: Web Page,Main Section (HTML),मुख्य विभाग (एचटीएमएल)
DocType: Workflow State,headphones,हेडफोन्स
apps/frappe/frappe/email/doctype/email_account/email_account.py,Password is required or select Awaiting Password,पासवर्ड आवश्यक आहे किंवा प्रतीक्षा करत आहे संकेतशब्द निवडा
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,उदा replies@yourcomany.com. सर्व प्रत्युत्तरे या इनबॉक्स मधे येतील.
DocType: Slack Webhook URL,Slack Webhook URL,स्लॅक वेबहूक URL
DocType: Data Migration Run,Current Mapping,वर्तमान मॅपिंग
apps/frappe/frappe/templates/includes/login/login.js,Valid email and name required,वैध ईमेल आणि नाव आवश्यक
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Make all attachments private,सर्व संलग्नक खाजगी करा
DocType: User,Send Notifications for documents followed by me,माझ्या पाठोपाठच्या कागदपत्रांसाठी सूचना पाठवा
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add User Permissions,वापरकर्त्याच्या परवानग्या जोडा
DocType: Session Default Settings,Session Default Settings,सत्र डीफॉल्ट सेटिंग्ज
DocType: Address,Current,चालू
DocType: Address,Current,चालू
apps/frappe/frappe/config/core.py,Groups of DocTypes,DocTypes गट
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,आपला संकेतशब्द पुनर्प्रस्थापित करा
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,आठवड्याचे शेवटचे दिवस दर्शवा
DocType: Workflow State,remove-circle,काढा-मंडळ/remove-circle
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,माझे प्रोफाइल
DocType: Help Article,Beginner,नवशिक्या
DocType: Contact,Is Primary Contact,प्राथमिक संपर्क आहे
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,Javascript पृष्ठाच्या प्रमुख विभागावर समाविष्ट करणे.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,जोडा / अद्यतनित करा
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,मसुदा प्रिंट करण्यास परवानगी नाही
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,डीफॉल्टकडे रीसेट करा
DocType: Workflow,Transition Rules,स्थित्यंतर नियम
apps/frappe/frappe/core/doctype/report/report.js,Example:,उदाहरण:
DocType: Workflow,Defines workflow states and rules for a document.,एक दस्तऐवज साठी कार्यपद्धत राज्ये आणि नियम निश्चित करते.
DocType: Workflow State,Filter,फिल्टर
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},अधिक माहितीसाठी त्रुटी लॉग तपासा: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},FIELDNAME {0} जसे विशेष वर्ण आहेत शकत नाही {1}
apps/frappe/frappe/model/workflow.py,Applying: {0},अर्ज करीत आहे: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,अंतर्गत सर्व्हर त्रुटी
apps/frappe/frappe/config/settings.py,Update many values at one time.,एका वेळी अनेक मूल्ये अपडेट करा.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,त्रुटी: आपण ते उघडले केल्यानंतर दस्तऐवज संपादित केले गेले आहे
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,नोकरी
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} लॉग आउट: {1}
DocType: Address,West Bengal,पश्चिम बंगाल
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: सेट करू शकत नाही वाटप Submittable नाही तर सबमिट करा
DocType: Transaction Log,Row Index,पंक्ती निर्देशांक
DocType: Social Login Key,Facebook,फेसबुक
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",फिल्टर &quot;{0}&quot;
DocType: Salutation,Administrator,प्रशासक
DocType: LDAP Group Mapping,LDAP Group,एलडीएपी गट
DocType: Activity Log,Closed,बंद
DocType: Blog Settings,Blog Title,ब्लॉग शीर्षक
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,मानक भूमिका अक्षम करणे शक्य नाही
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,गप्पा प्रकार
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,नकाशा स्तंभ
DocType: Address,Mizoram,मिझोराम
DocType: Newsletter,Newsletter,वृत्तपत्र
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,आदेश उप-क्वेरी वापरू शकत नाही
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: पंक्ती {2} मधील फील्ड {1} साठी वैध डॉकटाइप असणे आवश्यक आहे
DocType: Web Form,Button Help,बटण मदत
DocType: Kanban Board Column,purple,जांभळा
