apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Mpya {} iliyotolewa kwa programu zifuatazo zinapatikana
DocType: Help Article,Beginner,Mwanzoni
DocType: Contact,Is Primary Contact,Mawasiliano ya Msingi
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,Javascript kuongezea sehemu ya kichwa cha ukurasa.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,Ongeza / Sasisha
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,Hairuhusiwi kuchapisha hati za rasimu
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,Rudisha upya kwa desfaults
DocType: Workflow,Transition Rules,Kanuni za Mpito
apps/frappe/frappe/core/doctype/report/report.js,Example:,Mfano:
DocType: Workflow,Defines workflow states and rules for a document.,Inafafanua hali za kazi na sheria kwa waraka.
DocType: Workflow State,Filter,Futa
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},Angalia Ingia la Kosa kwa habari zaidi: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},Jina la majina {0} hawezi kuwa na wahusika maalum kama {1}
apps/frappe/frappe/model/workflow.py,Applying: {0},Kuomba: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,Hitilafu ya Siri ya Ndani
apps/frappe/frappe/config/settings.py,Update many values at one time.,Sasisha maadili mengi wakati mmoja.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,Hitilafu: Hati imebadilishwa baada ya kuifungua
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Ayubu
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} wameingia: {1}
DocType: Address,West Bengal,West Bengal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Haiwezi kuweka Ishara ya Kuwasilisha ikiwa haijawasilishwa
DocType: Transaction Log,Row Index,Row Index
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Iliyotafsiriwa na &quot;{0}&quot;
DocType: Salutation,Administrator,Msimamizi
DocType: LDAP Group Mapping,LDAP Group,Kikundi cha LDAP
DocType: Activity Log,Closed,Ilifungwa
DocType: Blog Settings,Blog Title,Kitabu cha blogu
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Majukumu ya kawaida hayaruhusiwi
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Aina ya Mazungumzo
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Safu za Ramani
DocType: Address,Mizoram,Mizoramu
DocType: Newsletter,Newsletter,Jarida
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,Haiwezi kutumia swala ndogo kulingana na
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: Chaguzi lazima ziwe Idhini halali ya Hati ya shamba {1} katika safu {2}
DocType: Web Form,Button Help,Msaada wa kifungo
DocType: Kanban Board Column,purple,zambarau
DocType: About Us Settings,Team Members,Wanachama wa Timu
DocType: Assignment Rule,System Manager,Meneja wa Mfumo
DocType: Custom DocPerm,Permissions,Ruhusa
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Slack Webhooks kwa ushirikiano wa ndani
DocType: Dropbox Settings,Allow Dropbox Access,Ruhusu Dropbox Upatikanaji
DocType: Print Format,Raw Commands,Amri Mbichi
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,Rejesha
DocType: Auto Repeat,Auto Repeat,Rudia tena
DocType: Auto Email Report,To Date Field,Hadi Leo Shamba
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",Masharti ya SQL. Mfano: hali = &quot;Fungua&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Pata avatar yako ya kutambuliwa duniani kutoka Gravatar.com
DocType: Workflow State,plus-sign,pamoja-ishara
apps/frappe/frappe/__init__.py,App {0} is not installed,App {0} haijawekwa
DocType: Data Migration Plan,Mappings,Mapinduzi
DocType: Notification Recipient,Notification Recipient,Mpokeaji wa Arifa
DocType: Workflow State,Refresh,Furahisha
DocType: Event,Public,Umma
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Hakuna kuonyesha
DocType: System Settings,Enable Two Factor Auth,Wezesha Aux mbili Auth
DocType: Post,Liked By,Imependekezwa
DocType: DocField,Print Hide If No Value,Ficha Ficha Ikiwa Hakuna Thamani
DocType: Kanban Board Column,yellow,njano
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Sehemu iliyochapishwa lazima iwe jina la shamba la halali
DocType: Block Module,Block Module,Zima Module
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,Thamani mpya
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,DocType <b>{0}</b> iliyotolewa kwa shamba <b>{1}</b> lazima iwe na uwanja wa Kiungo mzuri
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Ongeza safu
apps/frappe/frappe/www/contact.html,Your email address,Anwani yako ya barua pepe
DocType: Desktop Icon,Module,Moduli
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,Imesasisha kwa mafanikio rekodi {0} kati ya {1}.
DocType: Notification,Send Alert On,Tuma Alert On
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Customize Label, Ficha ya Ficha, Njia ya Kichafu nk"
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Inafungua faili ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} alithamini kazi yako kwenye {1} na {2} alama
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,Tafadhali hakikisha Docs za Mawasiliano ya Kumbukumbu haziunganishwa na mviringo.
DocType: Assignment Rule,Assign Condition,Agiza Hali
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Pakua data yako
DocType: Dashboard Chart,Value Based On,Thamani Kulingana na
DocType: List View Setting,Disable Sidebar Stats,Lemaza Takwimu za Pembeni
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Unda Format mpya
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Haiwezi kuunda ndoo: {0}. Badilisha kwa jina la kipekee zaidi.
DocType: Webhook,Request URL,Omba URL
DocType: Customize Form,Is Table,"Je, ni Jedwali"
DocType: Email Account,Total number of emails to sync in initial sync process ,Idadi ya barua pepe za kusawazisha katika mchakato wa usawazishaji wa awali
DocType: Website Settings,Set Banner from Image,Weka Banner kutoka Image
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},Akaunti mpya imeundwa kwako kwa {0}
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Maelekezo Imewekwa
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Ingiza Mpokeaji wa Barua pepe (s)
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Chagua vitendo vya atleast 2
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Scan Barcode
DocType: Email Flag Queue,Email Flag Queue,Futa ya Barua pepe
DocType: Access Log,Columns / Fields,Nguzo / Sehemu
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Majarida ya Fomu za Kuchapa
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,Haiwezi kutambua {0} wazi. Jaribu kitu kingine.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,Maelezo yako yamewasilishwa
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,Mtumiaji {0} hawezi kufutwa
DocType: System Settings,Currency Precision,Ufanisi wa Fedha
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,Shughuli nyingine inazuia hii. Tafadhali jaribu tena katika sekunde chache.
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Futa vichungi
DocType: Test Runner,App,Programu
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Vifungo havikuweza kuunganishwa kwa usahihi na waraka mpya
DocType: Chat Message Attachment,Attachment,Kiambatisho
DocType: Auto Repeat,Yearly,Kila mwaka
DocType: Communication,Message ID,Kitambulisho cha Ujumbe
DocType: Property Setter,Field Name,Jina la shamba
DocType: Assignment Rule,Assign To Users,Agiza Watumiaji
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,au
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,jina la moduli ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Endelea
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Ushirikiano wa Google umezimwa.
DocType: Custom Field,Fieldname,Jina la shamba
DocType: Workflow State,certificate,cheti
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Inathibitisha ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Safu ya kwanza ya data lazima iwe wazi.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Onyesha matoleo yote
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Angalia Maoni
DocType: Workflow State,Print,Chapisha
DocType: Energy Point Log,Review,Mapitio
DocType: User,Restrict IP,Punguza IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,Dashibodi
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,Haiwezi kutuma barua pepe kwa wakati huu
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Kalenda ya Google - Haikuweza kusasisha Tukio {0} katika Kalenda ya Google, nambari ya kosa {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Tafuta au funga amri
DocType: Activity Log,Timeline Name,Jina la Timeline
DocType: Email Account,e.g. smtp.gmail.com,kwa mfano smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Ongeza Utawala Mpya
DocType: Contact,Sales Master Manager,Meneja Mwalimu wa Mauzo
DocType: User Permission,For Value,Kwa Thamani
DocType: Event,Google Calendar ID,Kitambulisho cha Kalenda ya Google
apps/frappe/frappe/www/complete_signup.html,One Last Step,Moja Mwisho Hatua
apps/frappe/frappe/config/settings.py,Import Data,Weka Data
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,Jina la Aina ya Nyaraka (DocType) unataka shamba hili liunganishwe. kwa mfano Mteja
DocType: Role Profile,Roles Assigned,Majukumu yaliyowekwa
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Msaada wa Utafutaji
DocType: Top Bar Item,Parent Label,Lebo ya Mzazi
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Swali lako limepokelewa. Tutajibu tena hivi karibuni. Ikiwa una maelezo ya ziada, tafadhali jibu barua hii."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,Kuunganisha kiotomatiki kunaweza kuamilishwa ikiwa Kuingia kumewashwa.
DocType: LDAP Settings,LDAP Middle Name Field,Shamba la kati la LDAP
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},Inahamisha {0} kati ya {1}
DocType: GCalendar Account,Allow GCalendar Access,Ruhusu Upatikanaji wa GCalendar
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} ni shamba la lazima
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Ishara ya kuingia inahitajika
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Nafasi ya Mwezi:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Chagua vitu vingi vya orodha
DocType: Event,Repeat Till,Rudia hadi Mpaka
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Mpya
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Unahitaji kuunda hizi kwanza:
DocType: Google Maps Settings,Google Maps Settings,Mipangilio ya Ramani za Google
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Inapakia ...
DocType: DocField,Password,Nenosiri
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,Mfumo wako unasasishwa. Tafadhali furahisha tena baada ya muda mfupi
DocType: Blogger,Will be used in url (usually first name).,Itatumika katika url (kwa kawaida jina la kwanza).
DocType: Comment,Comment Email,Barua pepe ya maoni
DocType: Auto Email Report,Day of Week,Siku ya Juma
DocType: Note,Expire Notification On,Zisha Arifa Kisha
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,Ctrl + Ingiza kuongeza maoni
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Set as Default Theme,Weka kama Mada ya Chaguo-msingi
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload in Progress. Please try again in a few moments.,Weka Pakia katika Maendeleo. Tafadhali jaribu tena kwa muda mfupi.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Edit Heading,Badilisha kichwa
DocType: File,File URL,Futa URL
DocType: Version,Table HTML,Jedwali HTML
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,Ongeza Wajumbe
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,Matukio ijayo ya Leo
DocType: Google Calendar,Push to Google Calendar,Bonyeza kwa Kalenda ya Google
DocType: Notification Recipient,Email By Document Field,Barua pepe kwa Mfumo wa Hati
DocType: Domain Settings,Domain Settings,Mipangilio ya Kikoa
apps/frappe/frappe/email/receive.py,Cannot connect: {0},Haiwezi kuunganisha: {0}
apps/frappe/frappe/utils/password_strength.py,A word by itself is easy to guess.,Neno peke yake ni rahisi nadhani.
apps/frappe/frappe/automation/doctype/assignment_rule/assignment_rule.py,Auto assignment failed: {0},Ugawaji kiotomati umeshindwa: {0}
apps/frappe/frappe/templates/includes/search_box.html,Search...,Tafuta ...
apps/frappe/frappe/desk/page/leaderboard/leaderboard.js,Please select Company,Tafadhali chagua Kampuni
apps/frappe/frappe/utils/nestedset.py,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Kuunganisha inawezekana tu kati ya Kikundi-kwa-Kikundi au Node ya Node-to-Leaf Node
apps/frappe/frappe/utils/file_manager.py,Added {0},Aliongeza {0}
apps/frappe/frappe/templates/includes/search_template.html,No matching records. Search something new,Hakuna rekodi zinazofanana. Tafuta kitu kipya
DocType: Chat Profile,Away,Ondoka
DocType: Currency,Fraction Units,Vipande vya Fraction
apps/frappe/frappe/public/js/frappe/form/footer/timeline.js,{0} from {1} to {2},{0} kutoka {1} hadi {2}
apps/frappe/frappe/public/js/frappe/ui/toolbar/user_progress_dialog.js,Mark as Done,Andika kama Imefanyika
DocType: Chat Message,Type,Weka
DocType: Google Settings,OAuth Client ID,Kitambulisho cha Mteja wa OAuth
DocType: Auto Repeat,Subject,Somo
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Back to Desk,Rudi kwenye Desk
DocType: Web Form,Amount Based On Field,Kiwango cha Msingi Msingi
apps/frappe/frappe/core/doctype/docshare/docshare.py,User is mandatory for Share,Mtumiaji ni lazima kwa Shiriki
DocType: DocField,Hidden,Siri
DocType: Web Form,Allow Incomplete Forms,Ruhusu Fomu zisizokwisha
apps/frappe/frappe/utils/print_format.py,PDF generation failed,Kizazi cha PDF cha kushindwa
