apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,เปิดตัว {{@} ใหม่สำหรับแอปพลิเคชันต่อไปนี้
apps/frappe/frappe/templates/emails/energy_points_summary.html,Top {0},ยอดนิยม {0}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Row Number,จำนวนแถว
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If a Role does not have access at Level 0, then higher levels are meaningless.",หาก บทบาทไม่สามารถเข้าถึง ที่ ระดับ 0 แล้ว ระดับที่สูงขึ้น มีความหมาย
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Save As,บันทึกเป็น
DocType: Comment,Seen,การกระทำ
apps/frappe/frappe/public/js/frappe/form/layout.js,Show more details,แสดงรายละเอียดเพิ่มเติม
DocType: System Settings,Run scheduled jobs only if checked,เรียกใช้งานที่กำหนดเฉพาะในกรณีที่มีการตรวจสอบ
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Will only be shown if section headings are enabled,จะแสดงเฉพาะส่วนหัวถ้ามีการใช้งาน
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Archive,เอกสารเก่า
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload,อัปโหลดไฟล์
DocType: User,"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".",สาขาใส่ค่าเริ่มต้น (ปุ่ม) และค่านิยม ถ้าคุณเพิ่มค่าหลายสนามคนแรกที่จะได้รับเลือก เริ่มต้นเหล่านี้ยังใช้ในการตั้งค่า &quot;การแข่งขัน&quot; กฎได้รับอนุญาต เพื่อดูรายชื่อสาขาที่ให้ไปที่ &quot;การปรับแต่งรูปแบบ&quot;
DocType: Auto Repeat,Message,ข้อความ
DocType: Communication,Rating,อันดับ
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table",พิมพ์หน้ากว้างของข้อมูลหากข้อมูลเป็นคอลัมน์ในตาราง
DocType: Dropbox Settings,Dropbox Access Key,ที่สำคัญในการเข้าถึง Dropbox
apps/frappe/frappe/desk/form/utils.py,Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,Fieldname ไม่ถูกต้อง <b>{0}</b> ในการกำหนดค่า add_fetch ของสคริปต์ที่กำหนดเอง
apps/frappe/frappe/contacts/doctype/contact/contact.py,Select Google Contacts to which contact should be synced.,เลือก Google Contacts ที่จะซิงค์รายชื่อติดต่อ
DocType: Web Page,Main Section (HTML),ส่วนหลัก (HTML)
DocType: Workflow State,headphones,หูฟัง
apps/frappe/frappe/email/doctype/email_account/email_account.py,Password is required or select Awaiting Password,รหัสผ่านจะต้องรอหรือเลือกรหัสผ่าน
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,เช่น replies@yourcomany.com คำตอบทั้งหมดจะมาถึงกล่องจดหมายนี้
DocType: Slack Webhook URL,Slack Webhook URL,URL Slack Webhook
DocType: Data Migration Run,Current Mapping,การแม็ปปัจจุบัน
apps/frappe/frappe/templates/includes/login/login.js,Valid email and name required,อีเมลที่ถูกต้องและชื่อที่ต้องการ
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Make all attachments private,กำหนดให้ไฟล์แนบทั้งหมดเป็นแบบส่วนตัว
DocType: User,Send Notifications for documents followed by me,ส่งการแจ้งเตือนสำหรับเอกสารที่ตามมาด้วยฉัน
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add User Permissions,เพิ่มการอนุญาตผู้ใช้
DocType: Session Default Settings,Session Default Settings,การตั้งค่าเริ่มต้นของเซสชัน
DocType: Address,Current,ปัจจุบัน
DocType: Address,Current,ปัจจุบัน
apps/frappe/frappe/config/core.py,Groups of DocTypes,กลุ่ม DocTypes
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,รีเซ็ตรหัสผ่านของคุณ
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,แสดงวันหยุดสุดสัปดาห์
DocType: Workflow State,remove-circle,ลบวงกลม
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,ประวัติของฉัน
DocType: Help Article,Beginner,ผู้เริ่มต้น
DocType: Contact,Is Primary Contact,ติดต่อหลักคือ
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,จาวาสคริปต์เพื่อผนวกกับส่วนหัวของหน้า
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,เพิ่ม / อัปเดต
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,ไม่ได้รับอนุญาตในการพิมพ์เอกสารร่าง
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,รีเซ็ตเป็นค่าเริ่มต้น
DocType: Workflow,Transition Rules,กฎการเปลี่ยน
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,แสดงแถว {0} แถวแรกเท่านั้นในหน้าตัวอย่าง
apps/frappe/frappe/core/doctype/report/report.js,Example:,ตัวอย่าง:
DocType: Workflow,Defines workflow states and rules for a document.,กำหนดขั้นตอนการทำงานรัฐและกฎระเบียบสำหรับเอกสาร
DocType: Workflow State,Filter,กรอง
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},ตรวจสอบบันทึกข้อผิดพลาดสำหรับข้อมูลเพิ่มเติม: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},fieldname {0} ไม่สามารถมีอักขระพิเศษเช่น {1}
apps/frappe/frappe/model/workflow.py,Applying: {0},การนำไปใช้: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,เกิดข้อผิดพลาดภายในเซิร์ฟเวอร์
apps/frappe/frappe/config/settings.py,Update many values at one time.,ปรับปรุงค่าจำนวนมากในครั้งเดียว
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,ข้อผิดพลาด: เอกสารได้รับการแก้ไขหลังจากที่คุณได้เปิดมัน
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,งาน
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} ออกจากระบบ: {1}
DocType: Address,West Bengal,เบงกอลตะวันตก
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: ไม่ สามารถตั้งค่า กำหนด ส่ง ถ้าไม่ Submittable
DocType: Transaction Log,Row Index,ดัชนีแถว
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",กรองตาม &quot;{0}&quot;
DocType: Salutation,Administrator,ผู้บริหาร
DocType: LDAP Group Mapping,LDAP Group,กลุ่ม LDAP
DocType: Activity Log,Closed,ปิด
DocType: Blog Settings,Blog Title,หัวข้อบล็อก
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,บทบาทมาตรฐานที่ไม่สามารถปิดการใช้งาน
