apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,নিম্নলিখিত অ্যাপ্লিকেশনের জন্য নতুন {} রিলিজ পাওয়া যায়
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"You can change Submitted documents by cancelling them and then, amending them.","আপনি তাদের সংশোধনের, তারপর তাদের বাতিল ও জমা নথি পরিবর্তন করতে পারেন."
DocType: Data Import,Update records,রেকর্ড আপডেট করুন
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Invalid module path,অবৈধ মডিউল পাথ
DocType: DocField,Display,প্রদর্শন
DocType: Email Group,Total Subscribers,মোট গ্রাহক
apps/frappe/frappe/templates/emails/energy_points_summary.html,Top {0},শীর্ষ {0}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Row Number,সারি সংখ্যা
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If a Role does not have access at Level 0, then higher levels are meaningless.","একটি ভূমিকা শ্রেনী 0 প্রবেশাধিকার নেই, তাহলে উচ্চ মাত্রার অর্থহীন."
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Save As,সংরক্ষণ করুন
DocType: Comment,Seen,দেখা
apps/frappe/frappe/public/js/frappe/form/layout.js,Show more details,অধিক বিবরণের দেখাও
DocType: System Settings,Run scheduled jobs only if checked,চেক যদি শুধুমাত্র নির্ধারিত কাজ চালান
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Will only be shown if section headings are enabled,শুধুমাত্র যদি অধ্যায় শিরোনামের সক্রিয় করা হয় প্রদর্শন করা হবে
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Archive,সংরক্ষাণাগার
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload,ফাইল আপলোড করুন
DocType: User,"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","ডিফল্ট মান ক্ষেত্র (কী) এবং মান লিখুন. আপনি একটি ক্ষেত্রের জন্য একাধিক মান যোগ করুন, প্রথম এক বাছাই করা হবে. এই সমস্ত ডিফল্ট এছাড়াও &quot;ম্যাচ&quot; অনুমতি নিয়ম সেট করার জন্য ব্যবহৃত হয়. ক্ষেত্র তালিকা দেখুন, &quot;কাস্টমাইজ ফরম &#39;থেকে যান."
DocType: Auto Repeat,Message,বার্তা
DocType: Communication,Rating,নির্ধারণ
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table",ক্ষেত্রের একটি টেবিল একটি কলাম যদি ক্ষেত্রের প্রস্থ মুদ্রণ
DocType: Dropbox Settings,Dropbox Access Key,ড্রপবক্স অ্যাক্সেস কী
apps/frappe/frappe/desk/form/utils.py,Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,কাস্টম স্ক্রিপ্টের add_fetch কনফিগারেশনে ভুল ক্ষেত্রের নাম <b>{0}</b>
apps/frappe/frappe/contacts/doctype/contact/contact.py,Select Google Contacts to which contact should be synced.,গুগল পরিচিতিগুলি নির্বাচন করুন যার সাথে যোগাযোগের সিঙ্ক করা উচিত।
DocType: Web Page,Main Section (HTML),প্রধান বিভাগ (এইচটিএমএল)
DocType: Workflow State,headphones,হেডফোন
apps/frappe/frappe/email/doctype/email_account/email_account.py,Password is required or select Awaiting Password,পাসওয়ার্ড প্রয়োজন বা প্রতীক্ষমাণ পাসওয়ার্ড নির্বাচন করা হয়
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,যেমন replies@yourcomany.com. সব জবাব এই ইনবক্সে আসা হবে.
DocType: Slack Webhook URL,Slack Webhook URL,স্ল্যাক ওয়েহুক ইউআরএল
DocType: Data Migration Run,Current Mapping,বর্তমান ম্যাপিং
apps/frappe/frappe/templates/includes/login/login.js,Valid email and name required,বৈধ ইমেইল এবং নামের প্রয়োজন
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Make all attachments private,সমস্ত সংযুক্তি ব্যক্তিগত করুন
DocType: User,Send Notifications for documents followed by me,আমার পরে নথিগুলির জন্য বিজ্ঞপ্তিগুলি প্রেরণ করুন
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add User Permissions,ব্যবহারকারীর অনুমতি যুক্ত করুন
DocType: Session Default Settings,Session Default Settings,সেশন ডিফল্ট সেটিংস
DocType: Address,Current,বর্তমান
apps/frappe/frappe/config/core.py,Groups of DocTypes,DocTypes গ্রুপ
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,আপনার পাসওয়ার্ড পুনরায় সেট করুন
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,বিকেলে দেখান
DocType: Workflow State,remove-circle,অপসারণ-বৃত্ত
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,আমার প্রোফাইল
DocType: Help Article,Beginner,শিক্ষানবিস
DocType: Contact,Is Primary Contact,প্রাথমিক পরিচিতি
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,জাভাস্ক্রিপ্ট পৃষ্ঠার মাথা অধ্যায় লিখবেন.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,যোগ / আপডেট
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,খসড়া নথি প্রিন্ট করতে পারবেন না
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,ডিফল্টে রিসেট করুন
DocType: Workflow,Transition Rules,স্থানান্তরণ বিধি
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,পূর্বরূপে কেবল প্রথম {0} সারি দেখানো হচ্ছে
apps/frappe/frappe/core/doctype/report/report.js,Example:,উদাহরণ:
DocType: Workflow,Defines workflow states and rules for a document.,একটি নথি জন্য কর্মপ্রবাহ যুক্তরাষ্ট্র ও নিয়ম নির্ধারণ করা হয়.
DocType: Workflow State,Filter,ফিল্টার
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},আরও তথ্যের জন্য ত্রুটি লগ চেক করুন: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},FIELDNAME {0} মত বিশেষ অক্ষর থাকতে পারে না {1}
apps/frappe/frappe/model/workflow.py,Applying: {0},আবেদন করা হচ্ছে: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,অভ্যন্তরীণ সার্ভার ত্রুটি
apps/frappe/frappe/config/settings.py,Update many values at one time.,এক সময়ে অনেক মান আপডেট করুন.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,ত্রুটি: আপনি এটা খোলা আছে নথি পরিবর্ধিত হয়েছে
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,কাজ
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} লগ আউট: {1}
DocType: Address,West Bengal,পশ্চিমবঙ্গ
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: বরাদ্দ Submittable না হলে জমা সেট করা যায় না
DocType: Transaction Log,Row Index,সারি সূচক
DocType: Social Login Key,Facebook,ফেসবুক
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",দ্বারা ফিল্টার &quot;{0}&quot;
DocType: Salutation,Administrator,প্রশাসক
DocType: LDAP Group Mapping,LDAP Group,এলডিএপি গ্রুপ
DocType: Activity Log,Closed,বন্ধ
DocType: Blog Settings,Blog Title,ব্লগ শিরোনাম
