apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Ir pieejamas jaunas {} izlaidumi šādām lietotnēm
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,Javascript lai pievienotu uz galvas sadaļā lapas.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,Pievienot / atjaunināt
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,Nav atļauts drukāt dokumentu projektus
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,Atjaunot noklus
DocType: Workflow,Transition Rules,Pārejas noteikumi
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,Priekšskatījumā tiek rādītas tikai pirmās {0} rindas
apps/frappe/frappe/core/doctype/report/report.js,Example:,Piemērs:
DocType: Workflow,Defines workflow states and rules for a document.,Definē darbplūsmas valstis un noteikumus attiecībā uz dokumentu.
DocType: Workflow State,Filter,Filtrs
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},"Pārbaudiet kļūdu žurnālu, lai iegūtu papildinformāciju: {0}"
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},"Fieldname {0} nevar būt speciālās rakstzīmes, piemēram, {1}"
apps/frappe/frappe/model/workflow.py,Applying: {0},Pieteikšanās: {0}
apps/frappe/frappe/public/js/frappe/request.js,Internal Server Error,Iekšējā servera kļūda
apps/frappe/frappe/config/settings.py,Update many values at one time.,Atjaunināt daudzas vērtības vienlaikus.
apps/frappe/frappe/model/document.py,Error: Document has been modified after you have opened it,"Kļūda: Dokumentu ir mainīta pēc tam, kad esat atvēris to"
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Job,Ījabs
apps/frappe/frappe/core/doctype/activity_log/feed.py,{0} logged out: {1},{0} pieteicies out: {1}
DocType: Address,West Bengal,West Bengal
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Assign Submit if not Submittable,{0}: Nevar iestatīt Piešķirt Pieteikt ja ne Submittable
DocType: Transaction Log,Row Index,Rindas indekss
DocType: Social Login Key,Facebook,Facebook
apps/frappe/frappe/www/list.py,"Filtered by ""{0}""",Filtrēts ar &quot;{0}&quot;
DocType: Salutation,Administrator,Administrators
DocType: LDAP Group Mapping,LDAP Group,LDAP grupa
DocType: Activity Log,Closed,Slēgts
DocType: Blog Settings,Blog Title,Blog sadaļa
apps/frappe/frappe/core/doctype/role/role.py,Standard roles cannot be disabled,Standarta lomas nevar atspējot
apps/frappe/frappe/public/js/frappe/chat.js,Chat Type,Tērzēšanas veids
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Map Columns,Karšu kolonnas
DocType: Address,Mizoram,Mizorama
DocType: Newsletter,Newsletter,Biļetens
apps/frappe/frappe/model/db_query.py,Cannot use sub-query in order by,"Nevar izmantot sub-vaicājumu, lai ar"
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Options must be a valid DocType for field {1} in row {2},{0}: opcijām jābūt derīgam DocType laukam {1} {2} rindā
DocType: Web Form,Button Help,poga Palīdzība
DocType: Kanban Board Column,purple,violets
DocType: About Us Settings,Team Members,Komandas locekļi
DocType: Assignment Rule,System Manager,System Manager
DocType: Custom DocPerm,Permissions,Atļaujas
apps/frappe/frappe/config/integrations.py,Slack Webhooks for internal integration,Vāja iekšējās integrācijas Webhooks
DocType: Dropbox Settings,Allow Dropbox Access,Atļaut Dropbox Access
DocType: Print Format,Raw Commands,Neapstrādātas komandas
apps/frappe/frappe/core/doctype/deleted_document/deleted_document.js,Restore,atjaunot
DocType: Auto Repeat,Auto Repeat,Auto atkārtot
DocType: Auto Email Report,To Date Field,Līdz datuma laukam
DocType: Bulk Update,"SQL Conditions. Example: status=""Open""",SQL nosacījumi. Piemērs: status = &quot;Open&quot;
DocType: User,Get your globally recognized avatar from Gravatar.com,Iegūstiet savu pasaulē atzītu iemiesojumu no Gravatar.com
DocType: Workflow State,plus-sign,plus zīmi
apps/frappe/frappe/__init__.py,App {0} is not installed,App {0} nav instalēta
DocType: Data Migration Plan,Mappings,Plakāti
DocType: Notification Recipient,Notification Recipient,Paziņojuma saņēmējs
DocType: Workflow State,Refresh,Atsvaidzināt
DocType: Event,Public,Valsts
apps/frappe/frappe/public/js/frappe/list/base_list.js,Nothing to show,Nav ko parādīt
DocType: System Settings,Enable Two Factor Auth,Iespējot divu faktoru autentiskumu
DocType: Post,Liked By,Patika
DocType: DocField,Print Hide If No Value,Print Hide Ja Nē Value
DocType: Kanban Board Column,yellow,dzeltens
apps/frappe/frappe/core/doctype/doctype/doctype.py,Is Published Field must be a valid fieldname,Vai Publicēts lauks ir jābūt derīgai fieldname
DocType: Block Module,Block Module,Block Module
apps/frappe/frappe/core/doctype/version/version_view.html,New Value,New Value
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,Doctype <b>{0}</b> paredzēts jomā <b>{1}</b> ir jābūt vismaz viens Link lauks
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_board.html,Add a column,Pievienot kolonnu
apps/frappe/frappe/www/contact.html,Your email address,Jūsu e-pasta adrese
DocType: Desktop Icon,Module,Modulis
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} records out of {1}.,Veiksmīgi atjaunināti {0} ieraksti no {1}.
DocType: Notification,Send Alert On,Nosūtīt brīdinājums par
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Pielāgot Label, Print Slēpt, Default uc"
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Unzipping files...,Notiek failu izkraušana ...
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,{0} appreciated your work on {1} with {2} points,{0} novērtēja jūsu darbu {1} ar {2} punktiem
apps/frappe/frappe/core/doctype/communication/communication.py,Please make sure the Reference Communication Docs are not circularly linked.,"Lūdzu, pārliecinieties, ka atsauces saziņas dokumenti nav cirkulāri saistīti."
DocType: Assignment Rule,Assign Condition,Piešķirt nosacījumu
apps/frappe/frappe/website/doctype/personal_data_download_request/personal_data_download_request.py,Download Your Data,Lejupielādējiet savus datus
DocType: Dashboard Chart,Value Based On,Vērtība balstīta uz
DocType: List View Setting,Disable Sidebar Stats,Atspējot sānjoslas statistiku
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_start.html,Create a New Format,Izveidot jaunu formātu
apps/frappe/frappe/integrations/doctype/s3_backup_settings/s3_backup_settings.py,Unable to create bucket: {0}. Change it to a more unique name.,Nevar izveidot kausu: {0}. Mainiet to uz vairāk unikālu nosaukumu.
DocType: Webhook,Request URL,Pieprasīt URL
DocType: Customize Form,Is Table,ir tabula
DocType: Email Account,Total number of emails to sync in initial sync process ,"Kopējais e-pastu, lai sinhronizētu sākotnējā sinhronizācijas procesā"
DocType: Website Settings,Set Banner from Image,Uzstādīt Banner no Image
DocType: Email Account,SparkPost,SparkPost
apps/frappe/frappe/templates/emails/new_user.html,A new account has been created for you at {0},"Jauns konts ir izveidots, lai jūs {0}"
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Instrukcijas atsūtīto
apps/frappe/frappe/templates/includes/login/login.js,Instructions Emailed,Instrukcijas atsūtīto
apps/frappe/frappe/public/js/frappe/views/communication.js,Enter Email Recipient(s),Ievadiet e-pasta saņēmējs (-i)
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/success_action/success_action.js,Select atleast 2 actions,Atlasiet vismaz 2 darbības
apps/frappe/frappe/public/js/frappe/barcode_scanner/quagga.js,Scan Barcode,Skenēt svītrkodu
DocType: Email Flag Queue,Email Flag Queue,Email Flag rinda
DocType: Access Log,Columns / Fields,Kolonnas / lauki
apps/frappe/frappe/config/settings.py,Stylesheets for Print Formats,Izdrukas formātu stilu tabulas
apps/frappe/frappe/utils/bot.py,Can't identify open {0}. Try something else.,Nevar noteikt atvērta {0}. Mēģināt kaut ko citu.
apps/frappe/frappe/public/js/frappe/web_form/web_form.js,Your information has been submitted,ir iesniegta Jūsu informācija
apps/frappe/frappe/core/doctype/user/user.py,User {0} cannot be deleted,Lietotāja {0} nevar izdzēst
DocType: System Settings,Currency Precision,Valūtu Precizitāte
DocType: System Settings,Currency Precision,Valūtu Precizitāte
apps/frappe/frappe/public/js/frappe/request.js,Another transaction is blocking this one. Please try again in a few seconds.,"Vēl viens darījums bloķē šo vienu. Lūdzu, mēģiniet vēlreiz pēc dažām sekundēm."
apps/frappe/frappe/public/js/frappe/ui/filters/filter_list.js,Clear filters,Notīrīt filtrus
DocType: Test Runner,App,App
apps/frappe/frappe/public/js/frappe/views/interaction.js,The attachments could not be correctly linked to the new document,Pielikumus nevarēja pareizi saistīt ar jauno dokumentu
DocType: Chat Message Attachment,Attachment,Pieķeršanās
DocType: Auto Repeat,Yearly,Katru gadu
DocType: Communication,Message ID,Message ID
DocType: Property Setter,Field Name,Lauka nosaukums
DocType: Assignment Rule,Assign To Users,Piešķirt lietotājiem
apps/frappe/frappe/public/js/frappe/utils/utils.js,or,vai
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,module name...,modulis nosaukums ...
apps/frappe/frappe/templates/pages/integrations/payment-success.html,Continue,Turpināt
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Integration is disabled.,Google integrācija ir atspējota.
DocType: Custom Field,Fieldname,Fieldname
DocType: Workflow State,certificate,apliecība
apps/frappe/frappe/templates/includes/login/login.js,Verifying...,Pārbaude ...
apps/frappe/frappe/core/doctype/data_export/exporter.py,First data column must be blank.,Pirmais datu sleja jābūt tukšam.
apps/frappe/frappe/core/doctype/version/version.js,Show all Versions,Rādīt visas versijas
apps/frappe/frappe/templates/includes/comments/comments.py,View Comment,Skatīt komentāru
DocType: Workflow State,Print,Drukāt
DocType: Energy Point Log,Review,Pārskats
DocType: User,Restrict IP,Ierobežot IP
apps/frappe/frappe/core/page/dashboard/dashboard.js,Dashboard,mērinstrumentu panelis
apps/frappe/frappe/email/smtp.py,Unable to send emails at this time,Nevar nosūtīt e-pastus šajā laikā
apps/frappe/frappe/integrations/doctype/google_calendar/google_calendar.py,"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google kalendārs - nevarēja atjaunināt notikumu {0} Google kalendārā, kļūdas kods {1}."
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Search or type a command,Meklēt vai ierakstiet komandu
DocType: Activity Log,Timeline Name,Timeline Name
apps/frappe/frappe/contacts/doctype/contact/contact.py,Only one {0} can be set as primary.,Tikai vienu {0} var iestatīt kā galveno.
DocType: Email Account,e.g. smtp.gmail.com,piemēram smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add A New Rule,Pievienot jaunu noteikumu
DocType: Contact,Sales Master Manager,Sales Master vadītājs
DocType: User Permission,For Value,Par vērtību
DocType: Event,Google Calendar ID,Google kalendāra ID
apps/frappe/frappe/www/complete_signup.html,One Last Step,One Last Step
apps/frappe/frappe/config/settings.py,Import Data,Importēt datus
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Nosaukums dokumentu tipu (DOCTYPE), kuru vēlaties šajā jomā, ir saistīta ar. piemēram, Klienta"
DocType: Role Profile,Roles Assigned,Lomas Piešķirtie
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Meklēt Palīdzība
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js,Search Help,Meklēt Palīdzība
DocType: Top Bar Item,Parent Label,Parent Label
apps/frappe/frappe/templates/emails/auto_reply.html,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Jūsu jautājums ir saņemts. Mēs atbildēsim atpakaļ drīz. Ja jums ir kāda papildu informācija, lūdzu, atbildiet uz šo pastu."
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only if Incoming is enabled.,"Automātisko sasaisti var aktivizēt tikai tad, ja ir iespējota funkcija Ienākošā."
DocType: LDAP Settings,LDAP Middle Name Field,LDAP vidējā nosaukuma lauks
apps/frappe/frappe/integrations/doctype/google_contacts/google_contacts.js,Importing {0} of {1},Tiek importēts {0} no {1}
DocType: GCalendar Account,Allow GCalendar Access,Atļaut GCalendar piekļuvi
apps/frappe/frappe/core/doctype/data_import/importer_new.py,{0} is a mandatory field,{0} ir obligāts lauks
apps/frappe/frappe/templates/includes/login/login.js,Login token required,Nepieciešams ieejas atgādinājums
apps/frappe/frappe/desk/page/user_profile/user_profile.js,Monthly Rank: ,Mēneša rangs:
apps/frappe/frappe/public/js/frappe/list/list_view.js,Select multiple list items,Atlasiet vairākus saraksta vienumus
DocType: Event,Repeat Till,Atkārtot Līdz
apps/frappe/frappe/public/js/frappe/ui/toolbar/search_utils.js,New,Jauns
apps/frappe/frappe/public/js/frappe/views/components/ModuleLinkItem.vue,You need to create these first: ,Vispirms jāizveido šie:
DocType: Google Maps Settings,Google Maps Settings,Google Maps iestatījumi
apps/frappe/frappe/core/page/dashboard/dashboard.js,Loading...,Loading ...
DocType: DocField,Password,Parole
apps/frappe/frappe/utils/response.py,Your system is being updated. Please refresh again after a few moments,Jūsu sistēma tiek atjaunināts. Lūdzu atsvaidzināt atkal pēc dažiem mirkļiem
DocType: Blogger,Will be used in url (usually first name).,Tiks izmantoti url (parasti pirmo vārdu).
DocType: Comment,Comment Email,Komentāra e-pasts
DocType: Auto Email Report,Day of Week,Nedēļas diena
DocType: Note,Expire Notification On,Aizvākt Paziņojums par
apps/frappe/frappe/public/js/frappe/form/controls/comment.js,Ctrl+Enter to add comment,"Ctrl + Enter, lai pievienotu komentāru"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Set as Default Theme,Iestatīt kā noklusējuma motīvu
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload in Progress. Please try again in a few moments.,"Faila augšupielāde notiek. Lūdzu, mēģiniet vēlreiz pēc dažiem mirkļiem."
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_layout.html,Edit Heading,Rediģēt virsraksts
DocType: File,File URL,Failu URL
DocType: Version,Table HTML,galda HTML
apps/frappe/frappe/email/doctype/email_group/email_group.js,Add Subscribers,Pievienot abonenti
apps/frappe/frappe/desk/doctype/event/event.py,Upcoming Events for Today,Gaidāmie Notikumi Šodien
DocType: Google Calendar,Push to Google Calendar,Piespiediet Google kalendāram
